key_kind,source_industry,destination_industry,commodity,row_code,share
C3,517110,233240,,1111B0,-0.001655724831817053
C3,517110,233240,,111300,-1.283507621563607e-05
C3,517110,233240,,111400,-3.167979509087891e-05
C3,517110,233240,,111900,-0.0004620627437628985
C3,517110,233240,,112120,-0.00010268060972508856
C3,517110,233240,,1121A0,-0.0033627899684966506
C3,517110,233240,,112300,-7.701045729381642e-05
C3,517110,233240,,112A00,-0.00725181806183438
C3,517110,233240,,113000,-0.00028237167674399354
C3,517110,233240,,114000,-0.0002567015243127214
C3,517110,233240,,115000,-0.0031445936728308373
C3,517110,233240,,211000,-1.2903676720741591e-05
C3,517110,233240,,212100,-0.0010524762496821579
C3,517110,233240,,212230,-0.0023417020215635966
C3,517110,233240,,2122A0,-0.0018995912799141385
C3,517110,233240,,212310,0.004724952282771355
C3,517110,233240,,2123A0,-0.0021353093177490807
C3,517110,233240,,21311A,-0.00028237167674399354
C3,517110,233240,,221100,-0.06991490629500349
C3,517110,233240,,221200,-0.009101552924456332
C3,517110,233240,,221300,-0.008309956977819508
C3,517110,233240,,230301,-0.07607994315197768
C3,517110,233240,,321100,-0.018591582491799805
C3,517110,233240,,321200,-0.025531855773336238
C3,517110,233240,,321910,-0.009191163285280923
C3,517110,233240,,3219A0,-0.008240502435310494
C3,517110,233240,,327100,0.009166761233349049
C3,517110,233240,,327200,-0.008238752798079441
C3,517110,233240,,327310,-0.0028785940643978273
C3,517110,233240,,327320,-0.03579572510277292
C3,517110,233240,,327330,-0.0004997101150207783
C3,517110,233240,,327390,-0.016045585215456074
C3,517110,233240,,327400,-0.01607310398555073
C3,517110,233240,,327910,-0.008050223870385564
C3,517110,233240,,327991,-0.000286152951991463
C3,517110,233240,,327993,-0.0002567015243127214
C3,517110,233240,,327999,-0.0002183902482814436
C3,517110,233240,,331110,-0.011494095158314996
C3,517110,233240,,331200,-0.001568128046183756
C3,517110,233240,,331313,0.00018907076395497966
C3,517110,233240,,33131B,-3.430025255275955e-07
C3,517110,233240,,331410,-0.001116651630760338
C3,517110,233240,,331420,-0.00018925601744862564
C3,517110,233240,,331490,0.000998069657157521
C3,517110,233240,,331520,-5.134030486254428e-05
C3,517110,233240,,332114,-0.007368803737327087
C3,517110,233240,,33211A,-0.00037641708142944753
C3,517110,233240,,332119,-0.02562844392771632
C3,517110,233240,,332200,-0.01617447141574006
C3,517110,233240,,332310,-0.023236554423110952
C3,517110,233240,,332320,-0.024178746424886516
C3,517110,233240,,332410,-0.00026820534435714966
C3,517110,233240,,332430,-4.704501128445208e-06
C3,517110,233240,,332500,-0.011486980173010546
C3,517110,233240,,332600,-0.0007538138288941698
C3,517110,233240,,332710,-0.02560301403978689
C3,517110,233240,,332720,-0.007857173966551867
C3,517110,233240,,332800,0.004949432588434521
C3,517110,233240,,332913,-0.005690794223385767
C3,517110,233240,,33291A,-0.00036331998418665423
C3,517110,233240,,332991,0.0011723573269959886
C3,517110,233240,,332996,-0.010863826724284863
C3,517110,233240,,332999,0.002362165529050795
C3,517110,233240,,333111,-0.0006160836583505313
C3,517110,233240,,333112,-0.052968033313105116
C3,517110,233240,,333120,-0.0004620627437628985
C3,517110,233240,,333130,-5.134030486254428e-05
C3,517110,233240,,333242,-0.0010953569888664633
C3,517110,233240,,33329A,-0.0025069180304758873
C3,517110,233240,,333316,-0.0005852493402451378
C3,517110,233240,,333318,0.00022725009663397968
C3,517110,233240,,333414,-0.00016737410414684192
C3,517110,233240,,333415,-0.017855914207977094
C3,517110,233240,,333413,-0.0006895553768427059
C3,517110,233240,,333511,-0.0006802590394287117
C3,517110,233240,,33351B,-0.00011558033681260142
C3,517110,233240,,333611,-0.0006930941156443477
C3,517110,233240,,333612,-0.006491988252734952
C3,517110,233240,,333613,-0.0006289187345661676
C3,517110,233240,,333618,-0.019062429345708697
C3,517110,233240,,333912,2.3220309141585687e-05
C3,517110,233240,,333914,-0.00041072243890035424
C3,517110,233240,,333920,0.003128020349979095
C3,517110,233240,,333991,8.14841026214297e-06
C3,517110,233240,,33399A,-0.012272493858446124
C3,517110,233240,,33399B,-0.0001283507621563607
C3,517110,233240,,334111,-2.640953430790558e-05
C3,517110,233240,,334112,-2.051630470770039e-05
C3,517110,233240,,334118,-0.0022979344602533118
C3,517110,233240,,334210,0.02638666564530204
C3,517110,233240,,334220,-0.008319395716859123
C3,517110,233240,,334290,0.0002817614510732983
C3,517110,233240,,334413,-0.005398220901899767
C3,517110,233240,,334418,-0.0008229874872407183
C3,517110,233240,,33441A,-0.015123558350594132
C3,517110,233240,,334512,-0.0006772801468568001
C3,517110,233240,,334513,-0.002116853707474111
C3,517110,233240,,334514,-0.001631331980089033
C3,517110,233240,,334515,-4.116030306331146e-07
C3,517110,233240,,334516,-0.00031595977113694937
C3,517110,233240,,334517,-3.850522864690821e-05
C3,517110,233240,,33451A,-0.001589579081561323
C3,517110,233240,,334300,-0.00017563709303181757
C3,517110,233240,,334610,4.6465842462198056e-05
C3,517110,233240,,335110,-2.645067935814707e-05
C3,517110,233240,,335120,-0.002610468478251586
C3,517110,233240,,335210,0.00011424296704099089
C3,517110,233240,,335220,-3.959974386359864e-05
C3,517110,233240,,335311,-6.86005051055191e-08
C3,517110,233240,,335312,-0.002123204875277195
C3,517110,233240,,335313,-0.004378944607974936
C3,517110,233240,,335314,-0.00012529026756526472
C3,517110,233240,,335911,-0.0008437003677697073
C3,517110,233240,,335912,1.0491743238889521e-05
C3,517110,233240,,335920,-0.00978272761352367
C3,517110,233240,,335930,-0.015522118975623467
C3,517110,233240,,335991,-0.0004443297744560504
C3,517110,233240,,335999,0.00021159951281033345
C3,517110,233240,,336214,-7.701045729381642e-05
C3,517110,233240,,336310,-0.003208581888412823
C3,517110,233240,,336320,-0.0061686094725001365
C3,517110,233240,,336350,-0.008951441036119162
C3,517110,233240,,336360,-0.020158104434699693
C3,517110,233240,,336370,-0.0031830989014777454
C3,517110,233240,,336390,-0.008072194346397691
C3,517110,233240,,3363A0,-0.003359520465606233
C3,517110,233240,,336412,-0.00028237167674399354
C3,517110,233240,,336992,-0.022743755054107116
C3,517110,233240,,336999,-0.00016685599080326893
C3,517110,233240,,337110,-0.0002194826333060053
C3,517110,233240,,33712N,-6.86005051055191e-08
C3,517110,233240,,337215,-0.0029580475120776074
C3,517110,233240,,339112,-5.134030486254428e-05
C3,517110,233240,,339113,-0.00043639259133162637
C3,517110,233240,,339940,-0.006336508615799827
C3,517110,233240,,339990,-0.0012424891848385878
C3,517110,233240,,311119,-0.0027467063101461187
C3,517110,233240,,311221,-0.00020536121945017712
C3,517110,233240,,311300,-2.567015243127214e-05
C3,517110,233240,,311410,-0.00014118583837199677
C3,517110,233240,,311420,-0.00010268060972508856
C3,517110,233240,,311513,-0.00023601618040443257
C3,517110,233240,,311514,-3.850522864690821e-05
C3,517110,233240,,31151A,-1.283507621563607e-05
C3,517110,233240,,311520,-0.00014118583837199677
C3,517110,233240,,311615,-0.00041072243890035424
C3,517110,233240,,31161A,-0.006403747878545842
C3,517110,233240,,311700,-0.00032087690539090173
C3,517110,233240,,311810,-1.979987193179932e-06
C3,517110,233240,,3118A0,-0.00010268060972508856
C3,517110,233240,,311910,-0.0009172303728897007
C3,517110,233240,,311920,-1.979987193179932e-06
C3,517110,233240,,311930,-0.004261245303591175
C3,517110,233240,,311940,-0.0001283507621563607
C3,517110,233240,,311990,-0.0006289187345661676
C3,517110,233240,,312110,-0.00038703227366226206
C3,517110,233240,,312120,-7.919948772719728e-06
C3,517110,233240,,312130,-0.0009112904113101609
C3,517110,233240,,312140,-0.0013679330846627354
C3,517110,233240,,313200,-0.0023517240262611776
C3,517110,233240,,313300,-0.003165036297109421
C3,517110,233240,,314110,-6.86005051055191e-08
C3,517110,233240,,314900,-0.0017785158359120258
C3,517110,233240,,315000,0.0005954730110140766
C3,517110,233240,,316000,-3.959974386359864e-06
C3,517110,233240,,322110,-2.567015243127214e-05
C3,517110,233240,,322120,-0.0007319553464329143
C3,517110,233240,,322130,-0.0009512317953982985
C3,517110,233240,,322210,-0.00932583673966814
C3,517110,233240,,322220,-0.0014924584204548824
C3,517110,233240,,322230,-3.283862828476424e-05
C3,517110,233240,,322299,-5.463688488124483e-06
C3,517110,233240,,323110,-0.009184810961755163
C3,517110,233240,,323120,0.00013096793789338525
C3,517110,233240,,324110,-0.05238821472010033
C3,517110,233240,,324121,-0.0028477773857353626
C3,517110,233240,,324122,0.0001993431215389009
C3,517110,233240,,324190,-0.004966547475535074
C3,517110,233240,,325110,-0.0002217645502874029
C3,517110,233240,,325120,-0.0015423560871278923
C3,517110,233240,,325130,-0.0005647433534879871
C3,517110,233240,,325180,-0.002620698880966505
C3,517110,233240,,325190,-0.0057344567114802954
C3,517110,233240,,325211,-2.3435369511862557e-05
C3,517110,233240,,3252A0,-0.0003978873626847182
C3,517110,233240,,325411,-0.00015402091458763283
C3,517110,233240,,325412,-0.000372217210253446
C3,517110,233240,,325414,-0.04094879972043505
C3,517110,233240,,325310,-0.0004897128833873507
C3,517110,233240,,325320,-0.00023103137188144925
C3,517110,233240,,325510,-0.007732763066503028
C3,517110,233240,,325520,-0.004038896673499548
C3,517110,233240,,325610,-0.006304728606293887
C3,517110,233240,,325620,-0.0028365518436555713
C3,517110,233240,,325910,0.00037605066328373545
C3,517110,233240,,3259A0,-0.004635210961010004
C3,517110,233240,,326110,-0.0035719762984986725
C3,517110,233240,,326120,-0.014407038626611676
C3,517110,233240,,326130,-0.010983612835504395
C3,517110,233240,,326140,-0.0004924286276410809
C3,517110,233240,,326150,-0.017624093414565504
C3,517110,233240,,326160,-0.002357029149936404
C3,517110,233240,,326190,-0.03270498106427542
C3,517110,233240,,326210,-0.0032722288114523258
C3,517110,233240,,326220,1.0491743238889521e-05
C3,517110,233240,,326290,-0.009267945132834719
C3,517110,233240,,423100,-0.009442273096346597
C3,517110,233240,,423400,-0.006364129540236772
C3,517110,233240,,423600,-0.004791179555989415
C3,517110,233240,,423800,-0.08574056887759178
C3,517110,233240,,423A00,-0.06268746345896896
C3,517110,233240,,424200,-0.021670208127866374
C3,517110,233240,,424400,-0.005029990258698949
C3,517110,233240,,424700,-0.019711021849633838
C3,517110,233240,,424A00,-0.024012534835312217
C3,517110,233240,,425000,1.6435964695551752
C3,517110,233240,,441000,-0.0032301589486546205
C3,517110,233240,,445000,-2.636561673797651e-06
C3,517110,233240,,452000,-0.00030935845579473884
C3,517110,233240,,444000,-0.0004805114616604915
C3,517110,233240,,446000,-2.6631101718025633e-07
C3,517110,233240,,447000,-2.7650139624452074e-05
C3,517110,233240,,454000,-0.0008629144154292553
C3,517110,233240,,4B0000,-0.00042810930693955155
C3,517110,233240,,481000,-0.14873971329250518
C3,517110,233240,,482000,-0.004625501212088185
C3,517110,233240,,483000,-0.014215342830078321
C3,517110,233240,,484000,-0.04663821944539556
C3,517110,233240,,485000,-0.04203976372117527
C3,517110,233240,,486000,-0.0015004775704214603
C3,517110,233240,,48A000,-0.13110121627857257
C3,517110,233240,,492000,-0.122706593108776
C3,517110,233240,,493000,-0.04875045204550445
C3,517110,233240,,511120,-0.0034947492695816
C3,517110,233240,,511130,-0.002777236418970878
C3,517110,233240,,5111A0,-0.00034438585500319943
C3,517110,233240,,511200,-0.01684538010163975
C3,517110,233240,,512100,0.05703332114316654
C3,517110,233240,,512200,-0.002767695577548893
C3,517110,233240,,515100,-0.00010021215821659932
C3,517110,233240,,515200,-0.011302955555232766
C3,517110,233240,,517110,-0.1511904617851899
C3,517110,233240,,517210,-0.07786053500961744
C3,517110,233240,,517A00,-0.025362946124225526
C3,517110,233240,,518200,-0.04935597500077873
C3,517110,233240,,519130,-0.01508183735011822
C3,517110,233240,,5191A0,-0.004941023891226217
C3,517110,233240,,522A00,-0.09733778189073358
C3,517110,233240,,52A000,-0.16705494014488592
C3,517110,233240,,523900,-0.0037853440702004704
C3,517110,233240,,523A00,-0.022467420092577368
C3,517110,233240,,5241XX,-0.22704039382744903
C3,517110,233240,,524200,-0.05906476480296307
C3,517110,233240,,531ORE,-0.40475053669764355
C3,517110,233240,,532100,-0.3768568725651112
C3,517110,233240,,532400,-0.1836250011861964
C3,517110,233240,,532A00,-0.030211792106067174
C3,517110,233240,,533000,-0.06932185533765675
C3,517110,233240,,541100,0.060646152940957904
C3,517110,233240,,541512,-0.04394279040801387
C3,517110,233240,,54151A,-0.03089499247687781
C3,517110,233240,,541200,-0.09398014710539593
C3,517110,233240,,541300,-0.04852803263024135
C3,517110,233240,,541610,-0.07462290176169976
C3,517110,233240,,5416A0,-0.06363527965969193
C3,517110,233240,,541700,-0.060312739730383896
C3,517110,233240,,541800,-0.13920537536002736
C3,517110,233240,,541400,-0.02302268024832121
C3,517110,233240,,541920,-0.0073624581815662695
C3,517110,233240,,541940,-0.0017327352891108694
C3,517110,233240,,5419A0,-0.058937861887396685
C3,517110,233240,,550000,0.6869558014015335
C3,517110,233240,,561300,-0.2503133400640455
C3,517110,233240,,561700,-0.12606926336600793
C3,517110,233240,,561100,-0.0753886008976348
C3,517110,233240,,561200,-0.01758605041768079
C3,517110,233240,,561400,-0.10584737196021615
C3,517110,233240,,561500,-0.04413092298501721
C3,517110,233240,,561600,-0.052062828193760714
C3,517110,233240,,561900,-0.005961387347763561
C3,517110,233240,,562000,-0.027696106263473876
C3,517110,233240,,611A00,-0.00029628401684462233
C3,517110,233240,,611B00,-0.00014168142655364316
C3,517110,233240,,711100,-0.004909049133837929
C3,517110,233240,,711200,-0.008012734851358819
C3,517110,233240,,711500,0.13094000205284873
C3,517110,233240,,711A00,0.003918419810273483
C3,517110,233240,,713900,-0.005487135040338975
C3,517110,233240,,721000,-0.11584723945554654
C3,517110,233240,,722110,-0.11049679329173796
C3,517110,233240,,722211,-0.03468283322500395
C3,517110,233240,,722A00,-0.03215480404219549
C3,517110,233240,,811100,-0.07075559761704689
C3,517110,233240,,811200,-0.09179156996468749
C3,517110,233240,,811300,-0.17758152486188836
C3,517110,233240,,811400,-0.08087272754997815
C3,517110,233240,,812300,-0.011348680132197465
C3,517110,233240,,812900,-0.005858111545508364
C3,517110,233240,,813B00,-0.02379987382538745
C3,517110,233240,,491000,-0.06734040635464658
C3,517110,233240,,S00203,-0.017052659751894524
C3,517110,233240,,S00300,-0.06487728139103197
C3,517110,233240,,V00100,2.06146753433711
C3,517110,233240,,V00200,1.5707311309050949
C3,517110,233240,,V00300,0.8788588760455587
C3,517210,233240,,1111B0,-0.002785021345685248
C3,517210,233240,,111300,-2.1589312757249985e-05
C3,517210,233240,,111400,-0.008094127397146602
C3,517210,233240,,111900,-0.0007772152592609994
C3,517210,233240,,112120,-0.00017271450205799988
C3,517210,233240,,1121A0,-0.0056563999423994964
C3,517210,233240,,112300,-0.0001295358765434999
C3,517210,233240,,112A00,-0.01219796170784624
C3,517210,233240,,113000,-0.0004749648806594997
C3,517210,233240,,114000,-0.0004317862551449997
C3,517210,233240,,115000,-0.005289381625526246
C3,517210,233240,,211000,-2.1589312757249985e-05
C3,517210,233240,,212100,-0.001770323646094499
C3,517210,233240,,212230,-0.02054475131267965
C3,517210,233240,,2122A0,-0.0031952182880729983
C3,517210,233240,,212310,-0.0008203938847754994
C3,517210,233240,,2123A0,-0.003627004543217997
C3,517210,233240,,21311A,-0.0004749648806594997
C3,517210,233240,,221100,-1.6395833117404646
C3,517210,233240,,221200,-0.0265794111457516
C3,517210,233240,,221300,-0.0908643006441601
C3,517210,233240,,230301,-0.3664745570331944
C3,517210,233240,,321100,-0.022468119972353384
C3,517210,233240,,321200,-0.031372092467285166
C3,517210,233240,,321910,-0.016231428498929657
C3,517210,233240,,3219A0,-0.06359423195971274
C3,517210,233240,,327100,-0.015114652706325553
C3,517210,233240,,327200,-0.014372721232575662
C3,517210,233240,,327310,-0.004396755725034945
C3,517210,233240,,327320,-0.060990672069581975
C3,517210,233240,,327330,-0.016697069531562286
C3,517210,233240,,327390,-0.04550221891875249
C3,517210,233240,,327400,-0.0254143218014043
C3,517210,233240,,327910,-0.009903607196349293
C3,517210,233240,,327991,-0.0009931083868334992
C3,517210,233240,,327993,-0.0004317862551449997
C3,517210,233240,,327999,-0.00036701831687324974
C3,517210,233240,,331110,-0.018651625556009247
C3,517210,233240,,331200,-0.0018190488437386143
C3,517210,233240,,331313,-0.0004749648806594997
C3,517210,233240,,331410,-0.0018782702098807487
C3,517210,233240,,331420,-0.0020851873979966305
C3,517210,233240,,331490,-0.0015328412057647488
C3,517210,233240,,331520,-8.635725102899994e-05
C3,517210,233240,,332114,-0.008994777566435196
C3,517210,233240,,33211A,-0.0009499297613189995
C3,517210,233240,,332119,-0.039828310957166935
C3,517210,233240,,332200,-0.01932561912841842
C3,517210,233240,,332310,-0.03517577552339855
C3,517210,233240,,332320,-0.039603989609267296
C3,517210,233240,,332410,-0.000523446477143089
C3,517210,233240,,332430,-8.420013545505427e-07
C3,517210,233240,,332500,-0.407734005846412
C3,517210,233240,,332600,-0.0012857776829358868
C3,517210,233240,,332710,-0.04070652900615124
C3,517210,233240,,332720,-0.013805261299772591
C3,517210,233240,,332800,-0.007673643342104042
C3,517210,233240,,332913,-0.008639021357865618
C3,517210,233240,,33291A,-0.008836500150412941
C3,517210,233240,,332991,-0.005741959165839596
C3,517210,233240,,332996,-0.013220999659275449
C3,517210,233240,,332999,-0.020000385489633423
C3,517210,233240,,333111,-0.0010362870123479992
C3,517210,233240,,333112,-0.06470209842375738
C3,517210,233240,,333120,-0.0007772152592609994
C3,517210,233240,,333130,-8.635725102899994e-05
C3,517210,233240,,333242,-0.002254955638149095
C3,517210,233240,,33329A,-0.0030233843071142096
C3,517210,233240,,333316,-0.0051158690958793464
C3,517210,233240,,333318,-0.0001295358765434999
C3,517210,233240,,333414,-0.0004749648806594997
C3,517210,233240,,333415,-0.04062751735584825
C3,517210,233240,,333413,-0.0014251355146695827
C3,517210,233240,,333511,-0.0011442335761342492
C3,517210,233240,,33351B,-0.00019430381481524986
C3,517210,233240,,333611,-0.0011658228888914992
C3,517210,233240,,333612,-0.00933414763097682
C3,517210,233240,,333613,-0.0010578763251052493
C3,517210,233240,,333618,-0.031001861549747396
C3,517210,233240,,333912,-0.00017271450205799988
C3,517210,233240,,333914,-0.0006908580082319995
C3,517210,233240,,333920,-0.019087279519768834
C3,517210,233240,,333991,-2.1589312757249985e-05
C3,517210,233240,,33399A,-0.014169746986279805
C3,517210,233240,,33399B,-0.00021589312757249986
C3,517210,233240,,334111,-4.424277366273086e-05
C3,517210,233240,,334112,-0.00016502803535094668
C3,517210,233240,,334118,-0.061950269516987067
C3,517210,233240,,334220,-0.0905796510890735
C3,517210,233240,,334290,-0.00026967769502517854
C3,517210,233240,,334413,0.07101967918604951
C3,517210,233240,,334418,-0.0059772626727661645
C3,517210,233240,,33441A,-0.03728593545018092
C3,517210,233240,,334512,-0.0052512788283724235
C3,517210,233240,,334513,-0.003945369910463343
C3,517210,233240,,334514,-0.0029363761717190575
C3,517210,233240,,334516,-0.0005789436995372303
C3,517210,233240,,334517,-6.476793827174995e-05
C3,517210,233240,,33451A,-0.00933845391630087
C3,517210,233240,,334300,-0.0012198333884313561
C3,517210,233240,,334610,-0.0013608538209392731
C3,517210,233240,,335110,-4.3331716669872795e-05
C3,517210,233240,,335120,-0.012763386617962388
C3,517210,233240,,335220,-0.010117659246433252
C3,517210,233240,,335312,-0.01300613289600907
C3,517210,233240,,335313,-0.01113007573466607
C3,517210,233240,,335314,-0.0012239414139551938
C3,517210,233240,,335911,-0.008009622534422289
C3,517210,233240,,335920,-0.02085918607074944
C3,517210,233240,,335930,-0.025612972014917863
C3,517210,233240,,335991,-0.0007641512879378712
C3,517210,233240,,335999,-0.004341594011346166
C3,517210,233240,,336214,-0.0001295358765434999
C3,517210,233240,,336310,-0.04560689008341469
C3,517210,233240,,336320,-0.016890503695018776
C3,517210,233240,,336350,-0.097698245630934
C3,517210,233240,,336360,-0.023243401892215628
C3,517210,233240,,336370,-0.005354149563797996
C3,517210,233240,,336390,-0.0763724482506873
C3,517210,233240,,3363A0,-0.03980589364320096
C3,517210,233240,,336412,-0.0004749648806594997
C3,517210,233240,,336992,-0.03825626220584697
C3,517210,233240,,336999,-0.0002806610658442498
C3,517210,233240,,337110,-0.02682405754690045
C3,517210,233240,,337215,-0.4070176212678011
C3,517210,233240,,339112,-8.635725102899994e-05
C3,517210,233240,,339113,-0.0007340366337464995
C3,517210,233240,,339940,-0.007304719583733816
C3,517210,233240,,339990,-0.007038142633751411
C3,517210,233240,,311119,-0.004620112930051497
C3,517210,233240,,311221,-0.00034542900411599977
C3,517210,233240,,311300,-4.317862551449997e-05
C3,517210,233240,,311410,-0.00023748244032974986
C3,517210,233240,,311420,-0.00017271450205799988
C3,517210,233240,,311513,-0.0049199649777682125
C3,517210,233240,,311514,-6.476793827174995e-05
C3,517210,233240,,31151A,-2.1589312757249985e-05
C3,517210,233240,,311520,-0.00023748244032974986
C3,517210,233240,,311615,-0.0006908580082319995
C3,517210,233240,,31161A,-0.013786775527040468
C3,517210,233240,,311700,-0.0005397328189312497
C3,517210,233240,,311810,-0.0005058829623216626
C3,517210,233240,,3118A0,-0.00017271450205799988
C3,517210,233240,,311910,-0.0030504900927297365
C3,517210,233240,,311920,-0.0005058829623216626
C3,517210,233240,,311930,-0.007167651835406995
C3,517210,233240,,311940,-0.00021589312757249986
C3,517210,233240,,311990,-0.0010578763251052493
C3,517210,233240,,312110,-0.001153562345039162
C3,517210,233240,,312120,-0.0020235318492866504
C3,517210,233240,,312130,-0.0015328412057647488
C3,517210,233240,,312140,-0.0022899215182445405
C3,517210,233240,,313200,-0.002935729241114222
C3,517210,233240,,313300,-0.2982191552960092
C3,517210,233240,,314900,-0.007720833229973783
C3,517210,233240,,315000,-0.0004101969423877497
C3,517210,233240,,316000,-0.0010117659246433252
C3,517210,233240,,322110,-4.317862551449997e-05
C3,517210,233240,,322120,-0.021027963490464062
C3,517210,233240,,322130,-0.01661140197704668
C3,517210,233240,,322210,-0.049449568716909
C3,517210,233240,,322220,-0.03353404243123399
C3,517210,233240,,322230,-0.004074925035981522
C3,517210,233240,,322299,-1.0716380876097816e-06
C3,517210,233240,,323110,-0.11176075017539351
C3,517210,233240,,323120,-0.00013351310477031694
C3,517210,233240,,324110,-0.18861759612351528
C3,517210,233240,,324121,-0.0038261048244415327
C3,517210,233240,,324190,-0.033851760482941834
C3,517210,233240,,325110,-0.0004965541934167496
C3,517210,233240,,325120,-0.002606249014896374
C3,517210,233240,,325130,-0.0009499297613189995
C3,517210,233240,,325180,-0.004425809115236247
C3,517210,233240,,325190,-0.015598446482056865
C3,517210,233240,,325211,-5.833268065998329e-05
C3,517210,233240,,3252A0,-0.0006692686954747495
C3,517210,233240,,325411,-0.0002590717530869998
C3,517210,233240,,325412,-0.0006260900699602496
C3,517210,233240,,325414,-0.34377438581396785
C3,517210,233240,,325310,-0.001326276847097162
C3,517210,233240,,325320,-0.0003886076296304997
C3,517210,233240,,325510,-0.013644053979082364
C3,517210,233240,,325520,-0.005662511462777547
C3,517210,233240,,325610,-0.016313391061016404
C3,517210,233240,,325620,-0.0047712381193522465
C3,517210,233240,,325910,-7.782490960233217e-05
C3,517210,233240,,3259A0,-0.0717858516500427
C3,517210,233240,,326110,-0.06952282046125453
C3,517210,233240,,326120,-0.040998527793562
C3,517210,233240,,326130,-0.01321366148082278
C3,517210,233240,,326140,-0.023200654334866642
C3,517210,233240,,326150,-0.037551512197002396
C3,517210,233240,,326160,-0.003511468204976273
C3,517210,233240,,326190,-0.3042070218834214
C3,517210,233240,,326210,-0.012157550397961214
C3,517210,233240,,326290,-0.01668119341283899
C3,517210,233240,,423100,-0.05141302544078878
C3,517210,233240,,423400,-0.07759141467575521
C3,517210,233240,,423600,-0.13105079746691323
C3,517210,233240,,423800,-0.15448690853862032
C3,517210,233240,,423A00,-0.38531006960349495
C3,517210,233240,,424200,-0.3029301923698139
C3,517210,233240,,424400,-0.05772505872050566
C3,517210,233240,,424700,-0.05604654231670768
C3,517210,233240,,424A00,-0.16623859877882027
C3,517210,233240,,425000,1.756820867421476
C3,517210,233240,,441000,-0.05582562169814956
C3,517210,233240,,445000,-0.0005066223792704851
C3,517210,233240,,452000,-0.0037416637187806935
C3,517210,233240,,444000,-0.02456628353866001
C3,517210,233240,,446000,-6.628713711361737e-07
C3,517210,233240,,447000,-0.0005490615878361626
C3,517210,233240,,454000,-0.08312635462425187
C3,517210,233240,,4B0000,-0.009206602539105688
C3,517210,233240,,481000,-0.21289989760207748
C3,517210,233240,,482000,-0.018893769109615415
C3,517210,233240,,483000,-0.02552848183213121
C3,517210,233240,,484000,-0.4874723472254871
C3,517210,233240,,485000,-0.05308526176405384
C3,517210,233240,,486000,-0.004329712148866631
C3,517210,233240,,48A000,-0.627382578972344
C3,517210,233240,,492000,-0.7384011429820859
C3,517210,233240,,493000,-1.5785593478831539
C3,517210,233240,,511120,-0.005924304718961584
C3,517210,233240,,511130,-0.005315733891725061
C3,517210,233240,,5111A0,-0.0005627668336619113
C3,517210,233240,,511200,-0.07212671713500104
C3,517210,233240,,512100,-0.0011262419372764557
C3,517210,233240,,512200,-0.0005058829623216626
C3,517210,233240,,517110,-0.42131605517965465
C3,517210,233240,,517210,-0.3929589864663842
C3,517210,233240,,517A00,-0.04611327371206423
C3,517210,233240,,518200,-0.603535910231749
C3,517210,233240,,519130,-0.0918897780793333
C3,517210,233240,,5191A0,-0.00971531391719171
C3,517210,233240,,522A00,-0.8888737525729843
C3,517210,233240,,52A000,-0.6577395942466806
C3,517210,233240,,523900,-0.010568160728488258
C3,517210,233240,,523A00,-0.07239222334458725
C3,517210,233240,,5241XX,-0.6645882141594581
C3,517210,233240,,524200,-0.7837323501179411
C3,517210,233240,,531ORE,-12.899173512056931
C3,517210,233240,,532100,-0.5458124881692296
C3,517210,233240,,532400,-0.29334556279195695
C3,517210,233240,,532A00,-0.045562841020545544
C3,517210,233240,,533000,-0.2730471884262408
C3,517210,233240,,541100,-0.16837390509350728
C3,517210,233240,,541512,-0.4349396239577945
C3,517210,233240,,54151A,-0.18293915553064274
C3,517210,233240,,541200,-0.7334776309044623
C3,517210,233240,,541300,-0.19016447511435605
C3,517210,233240,,541610,-0.35846833339143164
C3,517210,233240,,5416A0,-0.17253965891052322
C3,517210,233240,,541700,-0.1021573162954492
C3,517210,233240,,541800,-3.8557448272173933
C3,517210,233240,,541400,-0.05466175255120651
C3,517210,233240,,541920,-0.01148673181341422
C3,517210,233240,,541940,-0.002914557222228748
C3,517210,233240,,5419A0,-0.16314481504565378
C3,517210,233240,,550000,-1.740424365615406
C3,517210,233240,,561300,-1.1936942667789232
C3,517210,233240,,561700,-0.5614105625959357
C3,517210,233240,,561100,-0.18753404228269432
C3,517210,233240,,561200,-0.057034674544769716
C3,517210,233240,,561400,-0.2616745636414599
C3,517210,233240,,561500,-0.10563171863854469
C3,517210,233240,,561600,-0.1575638067282292
C3,517210,233240,,561900,-0.1522651089422519
C3,517210,233240,,562000,-0.18036848556110088
C3,517210,233240,,611A00,-0.06737576147002033
C3,517210,233240,,611B00,-0.027829992756217097
C3,517210,233240,,711100,-0.006166386347097611
C3,517210,233240,,711200,-0.01000544712704521
C3,517210,233240,,711500,-0.026970441268480243
C3,517210,233240,,711A00,-0.008737783084792368
C3,517210,233240,,713900,-0.07440716044266975
C3,517210,233240,,721000,-0.1492695867243106
C3,517210,233240,,722110,-0.19024461827229597
C3,517210,233240,,722211,-0.0752413575147066
C3,517210,233240,,722A00,-0.20535385500174352
C3,517210,233240,,811100,-0.13562846437888235
C3,517210,233240,,811200,-0.18212220820004232
C3,517210,233240,,811300,-0.34512086001309356
C3,517210,233240,,811400,-0.15779297455887778
C3,517210,233240,,812300,-0.0100305344675546
