SectorSourceName,LevelName,Sector,SectorLevel
BEA_2012_Code,Detail,1111A0,3
BEA_2012_Code,Detail,1111B0,3
BEA_2012_Code,Detail,111200,3
BEA_2012_Code,Detail,111300,3
BEA_2012_Code,Detail,111400,3
BEA_2012_Code,Detail,111900,3
BEA_2012_Code,Detail,112120,3
BEA_2012_Code,Detail,1121A0,3
BEA_2012_Code,Detail,112300,3
BEA_2012_Code,Detail,112A00,3
BEA_2012_Code,Detail,113000,3
BEA_2012_Code,Detail,114000,3
BEA_2012_Code,Detail,115000,3
BEA_2012_Code,Detail,211000,3
BEA_2012_Code,Detail,212100,3
BEA_2012_Code,Detail,212230,3
BEA_2012_Code,Detail,2122A0,3
BEA_2012_Code,Detail,212310,3
BEA_2012_Code,Detail,2123A0,3
BEA_2012_Code,Detail,213111,3
BEA_2012_Code,Detail,21311A,3
BEA_2012_Code,Detail,221100,3
BEA_2012_Code,Detail,221200,3
BEA_2012_Code,Detail,221300,3
BEA_2012_Code,Detail,230301,3
BEA_2012_Code,Detail,230302,3
BEA_2012_Code,Detail,233210,3
BEA_2012_Code,Detail,233230,3
BEA_2012_Code,Detail,233240,3
BEA_2012_Code,Detail,233262,3
BEA_2012_Code,Detail,2332A0,3
BEA_2012_Code,Detail,2332C0,3
BEA_2012_Code,Detail,2332D0,3
BEA_2012_Code,Detail,233411,3
BEA_2012_Code,Detail,233412,3
BEA_2012_Code,Detail,2334A0,3
BEA_2012_Code,Detail,311111,3
BEA_2012_Code,Detail,311119,3
BEA_2012_Code,Detail,311210,3
BEA_2012_Code,Detail,311221,3
BEA_2012_Code,Detail,311224,3
BEA_2012_Code,Detail,311225,3
BEA_2012_Code,Detail,311230,3
BEA_2012_Code,Detail,311300,3
BEA_2012_Code,Detail,311410,3
BEA_2012_Code,Detail,311420,3
BEA_2012_Code,Detail,311513,3
BEA_2012_Code,Detail,311514,3
BEA_2012_Code,Detail,31151A,3
BEA_2012_Code,Detail,311520,3
BEA_2012_Code,Detail,311615,3
BEA_2012_Code,Detail,31161A,3
BEA_2012_Code,Detail,311700,3
BEA_2012_Code,Detail,311810,3
BEA_2012_Code,Detail,3118A0,3
BEA_2012_Code,Detail,311910,3
BEA_2012_Code,Detail,311920,3
BEA_2012_Code,Detail,311930,3
BEA_2012_Code,Detail,311940,3
BEA_2012_Code,Detail,311990,3
BEA_2012_Code,Detail,312110,3
BEA_2012_Code,Detail,312120,3
BEA_2012_Code,Detail,312130,3
BEA_2012_Code,Detail,312140,3
BEA_2012_Code,Detail,312200,3
BEA_2012_Code,Detail,313100,3
BEA_2012_Code,Detail,313200,3
BEA_2012_Code,Detail,313300,3
BEA_2012_Code,Detail,314110,3
BEA_2012_Code,Detail,314120,3
BEA_2012_Code,Detail,314900,3
BEA_2012_Code,Detail,315000,3
BEA_2012_Code,Detail,316000,3
BEA_2012_Code,Detail,321100,3
BEA_2012_Code,Detail,321200,3
BEA_2012_Code,Detail,321910,3
BEA_2012_Code,Detail,3219A0,3
BEA_2012_Code,Detail,322110,3
BEA_2012_Code,Detail,322120,3
BEA_2012_Code,Detail,322130,3
BEA_2012_Code,Detail,322210,3
BEA_2012_Code,Detail,322220,3
BEA_2012_Code,Detail,322230,3
BEA_2012_Code,Detail,322291,3
BEA_2012_Code,Detail,322299,3
BEA_2012_Code,Detail,323110,3
BEA_2012_Code,Detail,323120,3
BEA_2012_Code,Detail,324110,3
BEA_2012_Code,Detail,324121,3
BEA_2012_Code,Detail,324122,3
BEA_2012_Code,Detail,324190,3
BEA_2012_Code,Detail,325110,3
BEA_2012_Code,Detail,325120,3
BEA_2012_Code,Detail,325130,3
BEA_2012_Code,Detail,325180,3
BEA_2012_Code,Detail,325190,3
BEA_2012_Code,Detail,325211,3
BEA_2012_Code,Detail,3252A0,3
BEA_2012_Code,Detail,325310,3
BEA_2012_Code,Detail,325320,3
BEA_2012_Code,Detail,325411,3
BEA_2012_Code,Detail,325412,3
BEA_2012_Code,Detail,325413,3
BEA_2012_Code,Detail,325414,3
BEA_2012_Code,Detail,325510,3
BEA_2012_Code,Detail,325520,3
BEA_2012_Code,Detail,325610,3
BEA_2012_Code,Detail,325620,3
BEA_2012_Code,Detail,325910,3
BEA_2012_Code,Detail,3259A0,3
BEA_2012_Code,Detail,326110,3
BEA_2012_Code,Detail,326120,3
BEA_2012_Code,Detail,326130,3
BEA_2012_Code,Detail,326140,3
BEA_2012_Code,Detail,326150,3
BEA_2012_Code,Detail,326160,3
BEA_2012_Code,Detail,326190,3
BEA_2012_Code,Detail,326210,3
BEA_2012_Code,Detail,326220,3
BEA_2012_Code,Detail,326290,3
BEA_2012_Code,Detail,327100,3
BEA_2012_Code,Detail,327200,3
BEA_2012_Code,Detail,327310,3
BEA_2012_Code,Detail,327320,3
BEA_2012_Code,Detail,327330,3
BEA_2012_Code,Detail,327390,3
BEA_2012_Code,Detail,327400,3
BEA_2012_Code,Detail,327910,3
BEA_2012_Code,Detail,327991,3
BEA_2012_Code,Detail,327992,3
BEA_2012_Code,Detail,327993,3
BEA_2012_Code,Detail,327999,3
BEA_2012_Code,Detail,331110,3
BEA_2012_Code,Detail,331200,3
BEA_2012_Code,Detail,331313,3
BEA_2012_Code,Detail,331314,3
BEA_2012_Code,Detail,33131B,3
BEA_2012_Code,Detail,331410,3
BEA_2012_Code,Detail,331420,3
BEA_2012_Code,Detail,331490,3
BEA_2012_Code,Detail,331510,3
BEA_2012_Code,Detail,331520,3
BEA_2012_Code,Detail,332114,3
BEA_2012_Code,Detail,332119,3
BEA_2012_Code,Detail,33211A,3
BEA_2012_Code,Detail,332200,3
BEA_2012_Code,Detail,332310,3
BEA_2012_Code,Detail,332320,3
BEA_2012_Code,Detail,332410,3
BEA_2012_Code,Detail,332420,3
BEA_2012_Code,Detail,332430,3
BEA_2012_Code,Detail,332500,3
BEA_2012_Code,Detail,332600,3
BEA_2012_Code,Detail,332710,3
BEA_2012_Code,Detail,332720,3
BEA_2012_Code,Detail,332800,3
BEA_2012_Code,Detail,332913,3
BEA_2012_Code,Detail,33291A,3
BEA_2012_Code,Detail,332991,3
BEA_2012_Code,Detail,332996,3
BEA_2012_Code,Detail,332999,3
BEA_2012_Code,Detail,33299A,3
BEA_2012_Code,Detail,333111,3
BEA_2012_Code,Detail,333112,3
BEA_2012_Code,Detail,333120,3
BEA_2012_Code,Detail,333130,3
BEA_2012_Code,Detail,333242,3
BEA_2012_Code,Detail,33329A,3
BEA_2012_Code,Detail,333314,3
BEA_2012_Code,Detail,333316,3
BEA_2012_Code,Detail,333318,3
BEA_2012_Code,Detail,333413,3
BEA_2012_Code,Detail,333414,3
BEA_2012_Code,Detail,333415,3
BEA_2012_Code,Detail,333511,3
BEA_2012_Code,Detail,333514,3
BEA_2012_Code,Detail,333517,3
BEA_2012_Code,Detail,33351B,3
BEA_2012_Code,Detail,333611,3
BEA_2012_Code,Detail,333612,3
BEA_2012_Code,Detail,333613,3
BEA_2012_Code,Detail,333618,3
BEA_2012_Code,Detail,333912,3
BEA_2012_Code,Detail,33391A,3
BEA_2012_Code,Detail,333920,3
BEA_2012_Code,Detail,333991,3
BEA_2012_Code,Detail,333993,3
BEA_2012_Code,Detail,333994,3
BEA_2012_Code,Detail,33399A,3
BEA_2012_Code,Detail,33399B,3
BEA_2012_Code,Detail,334111,3
BEA_2012_Code,Detail,334112,3
BEA_2012_Code,Detail,334118,3
BEA_2012_Code,Detail,334210,3
BEA_2012_Code,Detail,334220,3
BEA_2012_Code,Detail,334290,3
BEA_2012_Code,Detail,334300,3
BEA_2012_Code,Detail,334413,3
BEA_2012_Code,Detail,334418,3
BEA_2012_Code,Detail,33441A,3
BEA_2012_Code,Detail,334510,3
BEA_2012_Code,Detail,334511,3
BEA_2012_Code,Detail,334512,3
BEA_2012_Code,Detail,334513,3
BEA_2012_Code,Detail,334514,3
BEA_2012_Code,Detail,334515,3
BEA_2012_Code,Detail,334516,3
BEA_2012_Code,Detail,334517,3
BEA_2012_Code,Detail,33451A,3
BEA_2012_Code,Detail,334610,3
BEA_2012_Code,Detail,335110,3
BEA_2012_Code,Detail,335120,3
BEA_2012_Code,Detail,335210,3
BEA_2012_Code,Detail,335221,3
BEA_2012_Code,Detail,335222,3
BEA_2012_Code,Detail,335224,3
BEA_2012_Code,Detail,335228,3
BEA_2012_Code,Detail,335311,3
BEA_2012_Code,Detail,335312,3
BEA_2012_Code,Detail,335313,3
BEA_2012_Code,Detail,335314,3
BEA_2012_Code,Detail,335911,3
BEA_2012_Code,Detail,335912,3
BEA_2012_Code,Detail,335920,3
BEA_2012_Code,Detail,335930,3
BEA_2012_Code,Detail,335991,3
BEA_2012_Code,Detail,335999,3
BEA_2012_Code,Detail,336111,3
BEA_2012_Code,Detail,336112,3
BEA_2012_Code,Detail,336120,3
BEA_2012_Code,Detail,336211,3
BEA_2012_Code,Detail,336212,3
BEA_2012_Code,Detail,336213,3
BEA_2012_Code,Detail,336214,3
BEA_2012_Code,Detail,336310,3
BEA_2012_Code,Detail,336320,3
BEA_2012_Code,Detail,336350,3
BEA_2012_Code,Detail,336360,3
BEA_2012_Code,Detail,336370,3
BEA_2012_Code,Detail,336390,3
BEA_2012_Code,Detail,3363A0,3
BEA_2012_Code,Detail,336411,3
BEA_2012_Code,Detail,336412,3
BEA_2012_Code,Detail,336413,3
BEA_2012_Code,Detail,336414,3
BEA_2012_Code,Detail,33641A,3
BEA_2012_Code,Detail,336500,3
BEA_2012_Code,Detail,336611,3
BEA_2012_Code,Detail,336612,3
BEA_2012_Code,Detail,336991,3
BEA_2012_Code,Detail,336992,3
BEA_2012_Code,Detail,336999,3
BEA_2012_Code,Detail,337110,3
BEA_2012_Code,Detail,337121,3
BEA_2012_Code,Detail,337122,3
BEA_2012_Code,Detail,337127,3
BEA_2012_Code,Detail,33712N,3
BEA_2012_Code,Detail,337215,3
BEA_2012_Code,Detail,33721A,3
BEA_2012_Code,Detail,337900,3
BEA_2012_Code,Detail,339112,3
BEA_2012_Code,Detail,339113,3
BEA_2012_Code,Detail,339114,3
BEA_2012_Code,Detail,339115,3
BEA_2012_Code,Detail,339116,3
BEA_2012_Code,Detail,339910,3
BEA_2012_Code,Detail,339920,3
BEA_2012_Code,Detail,339930,3
BEA_2012_Code,Detail,339940,3
BEA_2012_Code,Detail,339950,3
BEA_2012_Code,Detail,339990,3
BEA_2012_Code,Detail,4200ID,3
BEA_2012_Code,Detail,423100,3
BEA_2012_Code,Detail,423400,3
BEA_2012_Code,Detail,423600,3
BEA_2012_Code,Detail,423800,3
BEA_2012_Code,Detail,423A00,3
BEA_2012_Code,Detail,424200,3
BEA_2012_Code,Detail,424400,3
BEA_2012_Code,Detail,424700,3
BEA_2012_Code,Detail,424A00,3
BEA_2012_Code,Detail,425000,3
BEA_2012_Code,Detail,441000,3
BEA_2012_Code,Detail,444000,3
BEA_2012_Code,Detail,445000,3
BEA_2012_Code,Detail,446000,3
BEA_2012_Code,Detail,447000,3
BEA_2012_Code,Detail,448000,3
BEA_2012_Code,Detail,452000,3
BEA_2012_Code,Detail,454000,3
BEA_2012_Code,Detail,481000,3
BEA_2012_Code,Detail,482000,3
BEA_2012_Code,Detail,483000,3
BEA_2012_Code,Detail,484000,3
BEA_2012_Code,Detail,485000,3
BEA_2012_Code,Detail,486000,3
BEA_2012_Code,Detail,48A000,3
BEA_2012_Code,Detail,491000,3
BEA_2012_Code,Detail,492000,3
BEA_2012_Code,Detail,493000,3
BEA_2012_Code,Detail,4B0000,3
BEA_2012_Code,Detail,511110,3
BEA_2012_Code,Detail,511120,3
BEA_2012_Code,Detail,511130,3
BEA_2012_Code,Detail,5111A0,3
BEA_2012_Code,Detail,511200,3
BEA_2012_Code,Detail,512100,3
BEA_2012_Code,Detail,512200,3
BEA_2012_Code,Detail,515100,3
BEA_2012_Code,Detail,515200,3
BEA_2012_Code,Detail,517110,3
BEA_2012_Code,Detail,517210,3
BEA_2012_Code,Detail,517A00,3
BEA_2012_Code,Detail,518200,3
BEA_2012_Code,Detail,519130,3
BEA_2012_Code,Detail,5191A0,3
BEA_2012_Code,Detail,522A00,3
BEA_2012_Code,Detail,523900,3
BEA_2012_Code,Detail,523A00,3
BEA_2012_Code,Detail,524113,3
BEA_2012_Code,Detail,5241XX,3
BEA_2012_Code,Detail,524200,3
BEA_2012_Code,Detail,525000,3
BEA_2012_Code,Detail,52A000,3
BEA_2012_Code,Detail,531HSO,3
BEA_2012_Code,Detail,531HST,3
BEA_2012_Code,Detail,531ORE,3
BEA_2012_Code,Detail,532100,3
BEA_2012_Code,Detail,532400,3
BEA_2012_Code,Detail,532A00,3
BEA_2012_Code,Detail,533000,3
BEA_2012_Code,Detail,541100,3
BEA_2012_Code,Detail,541200,3
BEA_2012_Code,Detail,541300,3
BEA_2012_Code,Detail,541400,3
BEA_2012_Code,Detail,541511,3
BEA_2012_Code,Detail,541512,3
BEA_2012_Code,Detail,54151A,3
BEA_2012_Code,Detail,541610,3
BEA_2012_Code,Detail,5416A0,3
BEA_2012_Code,Detail,541700,3
BEA_2012_Code,Detail,541800,3
BEA_2012_Code,Detail,541920,3
BEA_2012_Code,Detail,541940,3
BEA_2012_Code,Detail,5419A0,3
BEA_2012_Code,Detail,550000,3
BEA_2012_Code,Detail,561100,3
BEA_2012_Code,Detail,561200,3
BEA_2012_Code,Detail,561300,3
BEA_2012_Code,Detail,561400,3
BEA_2012_Code,Detail,561500,3
BEA_2012_Code,Detail,561600,3
BEA_2012_Code,Detail,561700,3
BEA_2012_Code,Detail,561900,3
BEA_2012_Code,Detail,562000,3
BEA_2012_Code,Detail,611100,3
BEA_2012_Code,Detail,611A00,3
BEA_2012_Code,Detail,611B00,3
BEA_2012_Code,Detail,621100,3
BEA_2012_Code,Detail,621200,3
BEA_2012_Code,Detail,621300,3
BEA_2012_Code,Detail,621400,3
BEA_2012_Code,Detail,621500,3
BEA_2012_Code,Detail,621600,3
BEA_2012_Code,Detail,621900,3
BEA_2012_Code,Detail,622000,3
BEA_2012_Code,Detail,623A00,3
BEA_2012_Code,Detail,623B00,3
BEA_2012_Code,Detail,624100,3
BEA_2012_Code,Detail,624400,3
BEA_2012_Code,Detail,624A00,3
BEA_2012_Code,Detail,711100,3
BEA_2012_Code,Detail,711200,3
BEA_2012_Code,Detail,711500,3
BEA_2012_Code,Detail,711A00,3
BEA_2012_Code,Detail,712000,3
BEA_2012_Code,Detail,713100,3
BEA_2012_Code,Detail,713200,3
BEA_2012_Code,Detail,713900,3
BEA_2012_Code,Detail,721000,3
BEA_2012_Code,Detail,722110,3
BEA_2012_Code,Detail,722211,3
BEA_2012_Code,Detail,722A00,3
BEA_2012_Code,Detail,811100,3
BEA_2012_Code,Detail,811200,3
BEA_2012_Code,Detail,811300,3
BEA_2012_Code,Detail,811400,3
BEA_2012_Code,Detail,812100,3
BEA_2012_Code,Detail,812200,3
BEA_2012_Code,Detail,812300,3
BEA_2012_Code,Detail,812900,3
BEA_2012_Code,Detail,813100,3
BEA_2012_Code,Detail,813A00,3
BEA_2012_Code,Detail,813B00,3
BEA_2012_Code,Detail,814000,3
BEA_2012_Code,Detail,F01000,3
BEA_2012_Code,Detail,F02E00,3
BEA_2012_Code,Detail,F02N00,3
BEA_2012_Code,Detail,F02R00,3
BEA_2012_Code,Detail,F02S00,3
BEA_2012_Code,Detail,F03000,3
BEA_2012_Code,Detail,F04000,3
BEA_2012_Code,Detail,F05000,3
BEA_2012_Code,Detail,F06C00,3
BEA_2012_Code,Detail,F06E00,3
BEA_2012_Code,Detail,F06N00,3
BEA_2012_Code,Detail,F06S00,3
BEA_2012_Code,Detail,F07C00,3
BEA_2012_Code,Detail,F07E00,3
BEA_2012_Code,Detail,F07N00,3
BEA_2012_Code,Detail,F07S00,3
BEA_2012_Code,Detail,F10C00,3
BEA_2012_Code,Detail,F10E00,3
BEA_2012_Code,Detail,F10N00,3
BEA_2012_Code,Detail,F10S00,3
BEA_2012_Code,Detail,GSLGE,3
BEA_2012_Code,Detail,GSLGH,3
BEA_2012_Code,Detail,GSLGO,3
BEA_2012_Code,Detail,S00101,3
BEA_2012_Code,Detail,S00102,3
BEA_2012_Code,Detail,S00201,3
BEA_2012_Code,Detail,S00202,3
BEA_2012_Code,Detail,S00203,3
BEA_2012_Code,Detail,S00300,3
BEA_2012_Code,Detail,S00401,3
BEA_2012_Code,Detail,S00402,3
BEA_2012_Code,Detail,S00500,3
BEA_2012_Code,Detail,S00600,3
BEA_2012_Code,Detail,S00900,3
BEA_2012_Code,Detail,V00100,3
BEA_2012_Code,Detail,V00200,3
BEA_2012_Code,Detail,V00300,3
BEA_2012_Code,Sector,11,1
BEA_2012_Code,Sector,21,1
BEA_2012_Code,Sector,22,1
BEA_2012_Code,Sector,23,1
BEA_2012_Code,Sector,31G,1
BEA_2012_Code,Sector,42,1
BEA_2012_Code,Sector,44RT,1
BEA_2012_Code,Sector,48TW,1
BEA_2012_Code,Sector,51,1
BEA_2012_Code,Sector,6,1
BEA_2012_Code,Sector,7,1
BEA_2012_Code,Sector,81,1
BEA_2012_Code,Sector,F010,1
BEA_2012_Code,Sector,F020,1
BEA_2012_Code,Sector,F030,1
BEA_2012_Code,Sector,F040,1
BEA_2012_Code,Sector,F050,1
BEA_2012_Code,Sector,F100,1
BEA_2012_Code,Sector,FIRE,1
BEA_2012_Code,Sector,G,1
BEA_2012_Code,Sector,Other,1
BEA_2012_Code,Sector,PROF,1
BEA_2012_Code,Sector,Used,1
BEA_2012_Code,Sector,V001,1
BEA_2012_Code,Sector,V002,1
BEA_2012_Code,Sector,V003,1
BEA_2012_Code,Summary,111CA,2
BEA_2012_Code,Summary,113FF,2
BEA_2012_Code,Summary,211,2
BEA_2012_Code,Summary,212,2
BEA_2012_Code,Summary,213,2
BEA_2012_Code,Summary,22,2
BEA_2012_Code,Summary,23,2
BEA_2012_Code,Summary,311FT,2
BEA_2012_Code,Summary,313TT,2
BEA_2012_Code,Summary,315AL,2
BEA_2012_Code,Summary,321,2
BEA_2012_Code,Summary,322,2
BEA_2012_Code,Summary,323,2
BEA_2012_Code,Summary,324,2
BEA_2012_Code,Summary,325,2
BEA_2012_Code,Summary,326,2
BEA_2012_Code,Summary,327,2
BEA_2012_Code,Summary,331,2
BEA_2012_Code,Summary,332,2
BEA_2012_Code,Summary,333,2
BEA_2012_Code,Summary,334,2
BEA_2012_Code,Summary,335,2
BEA_2012_Code,Summary,3361MV,2
BEA_2012_Code,Summary,3364OT,2
BEA_2012_Code,Summary,337,2
BEA_2012_Code,Summary,339,2
BEA_2012_Code,Summary,42,2
BEA_2012_Code,Summary,441,2
BEA_2012_Code,Summary,445,2
BEA_2012_Code,Summary,452,2
BEA_2012_Code,Summary,481,2
BEA_2012_Code,Summary,482,2
BEA_2012_Code,Summary,483,2
BEA_2012_Code,Summary,484,2
BEA_2012_Code,Summary,485,2
BEA_2012_Code,Summary,486,2
BEA_2012_Code,Summary,487OS,2
BEA_2012_Code,Summary,493,2
BEA_2012_Code,Summary,4A0,2
BEA_2012_Code,Summary,511,2
BEA_2012_Code,Summary,512,2
BEA_2012_Code,Summary,513,2
BEA_2012_Code,Summary,514,2
BEA_2012_Code,Summary,521CI,2
BEA_2012_Code,Summary,523,2
BEA_2012_Code,Summary,524,2
BEA_2012_Code,Summary,525,2
BEA_2012_Code,Summary,532RL,2
BEA_2012_Code,Summary,5411,2
BEA_2012_Code,Summary,5412OP,2
BEA_2012_Code,Summary,5415,2
BEA_2012_Code,Summary,55,2
BEA_2012_Code,Summary,561,2
BEA_2012_Code,Summary,562,2
BEA_2012_Code,Summary,61,2
BEA_2012_Code,Summary,621,2
BEA_2012_Code,Summary,622,2
BEA_2012_Code,Summary,623,2
BEA_2012_Code,Summary,624,2
BEA_2012_Code,Summary,711AS,2
BEA_2012_Code,Summary,713,2
BEA_2012_Code,Summary,721,2
BEA_2012_Code,Summary,722,2
BEA_2012_Code,Summary,81,2
BEA_2012_Code,Summary,F010,2
BEA_2012_Code,Summary,F02E,2
BEA_2012_Code,Summary,F02N,2
BEA_2012_Code,Summary,F02R,2
BEA_2012_Code,Summary,F02S,2
BEA_2012_Code,Summary,F030,2
BEA_2012_Code,Summary,F040,2
BEA_2012_Code,Summary,F050,2
BEA_2012_Code,Summary,F06C,2
BEA_2012_Code,Summary,F06E,2
BEA_2012_Code,Summary,F06N,2
BEA_2012_Code,Summary,F06S,2
BEA_2012_Code,Summary,F07C,2
BEA_2012_Code,Summary,F07E,2
BEA_2012_Code,Summary,F07N,2
BEA_2012_Code,Summary,F07S,2
BEA_2012_Code,Summary,F10C,2
BEA_2012_Code,Summary,F10E,2
BEA_2012_Code,Summary,F10N,2
BEA_2012_Code,Summary,F10S,2
BEA_2012_Code,Summary,GFE,2
BEA_2012_Code,Summary,GFGD,2
BEA_2012_Code,Summary,GFGN,2
BEA_2012_Code,Summary,GSLE,2
BEA_2012_Code,Summary,GSLG,2
BEA_2012_Code,Summary,HS,2
BEA_2012_Code,Summary,ORE,2
BEA_2012_Code,Summary,Other,2
BEA_2012_Code,Summary,Used,2
BEA_2012_Code,Summary,V001,2
BEA_2012_Code,Summary,V002,2
BEA_2012_Code,Summary,V003,2
BEA_2017_Code,Detail,1111A0,3
BEA_2017_Code,Detail,1111B0,3
BEA_2017_Code,Detail,111200,3
BEA_2017_Code,Detail,111300,3
BEA_2017_Code,Detail,111400,3
BEA_2017_Code,Detail,111900,3
BEA_2017_Code,Detail,112120,3
BEA_2017_Code,Detail,1121A0,3
BEA_2017_Code,Detail,112300,3
BEA_2017_Code,Detail,112A00,3
BEA_2017_Code,Detail,113000,3
BEA_2017_Code,Detail,114000,3
BEA_2017_Code,Detail,115000,3
BEA_2017_Code,Detail,211000,3
BEA_2017_Code,Detail,212100,3
BEA_2017_Code,Detail,212230,3
BEA_2017_Code,Detail,2122A0,3
BEA_2017_Code,Detail,212310,3
BEA_2017_Code,Detail,2123A0,3
BEA_2017_Code,Detail,213111,3
BEA_2017_Code,Detail,21311A,3
BEA_2017_Code,Detail,221100,3
BEA_2017_Code,Detail,221200,3
BEA_2017_Code,Detail,221300,3
BEA_2017_Code,Detail,230301,3
BEA_2017_Code,Detail,230302,3
BEA_2017_Code,Detail,233210,3
BEA_2017_Code,Detail,233230,3
BEA_2017_Code,Detail,233240,3
BEA_2017_Code,Detail,233262,3
BEA_2017_Code,Detail,2332A0,3
BEA_2017_Code,Detail,2332C0,3
BEA_2017_Code,Detail,2332D0,3
BEA_2017_Code,Detail,233411,3
BEA_2017_Code,Detail,233412,3
BEA_2017_Code,Detail,2334A0,3
BEA_2017_Code,Detail,311111,3
BEA_2017_Code,Detail,311119,3
BEA_2017_Code,Detail,311210,3
BEA_2017_Code,Detail,311221,3
BEA_2017_Code,Detail,311224,3
BEA_2017_Code,Detail,311225,3
BEA_2017_Code,Detail,311230,3
BEA_2017_Code,Detail,311300,3
BEA_2017_Code,Detail,311410,3
BEA_2017_Code,Detail,311420,3
BEA_2017_Code,Detail,311513,3
BEA_2017_Code,Detail,311514,3
BEA_2017_Code,Detail,31151A,3
BEA_2017_Code,Detail,311520,3
BEA_2017_Code,Detail,311615,3
BEA_2017_Code,Detail,31161A,3
BEA_2017_Code,Detail,311700,3
BEA_2017_Code,Detail,311810,3
BEA_2017_Code,Detail,3118A0,3
BEA_2017_Code,Detail,311910,3
BEA_2017_Code,Detail,311920,3
BEA_2017_Code,Detail,311930,3
BEA_2017_Code,Detail,311940,3
BEA_2017_Code,Detail,311990,3
BEA_2017_Code,Detail,312110,3
BEA_2017_Code,Detail,312120,3
BEA_2017_Code,Detail,312130,3
BEA_2017_Code,Detail,312140,3
BEA_2017_Code,Detail,312200,3
BEA_2017_Code,Detail,313100,3
BEA_2017_Code,Detail,313200,3
BEA_2017_Code,Detail,313300,3
BEA_2017_Code,Detail,314110,3
BEA_2017_Code,Detail,314120,3
BEA_2017_Code,Detail,314900,3
BEA_2017_Code,Detail,315000,3
BEA_2017_Code,Detail,316000,3
BEA_2017_Code,Detail,321100,3
BEA_2017_Code,Detail,321200,3
BEA_2017_Code,Detail,321910,3
BEA_2017_Code,Detail,3219A0,3
BEA_2017_Code,Detail,322110,3
BEA_2017_Code,Detail,322120,3
BEA_2017_Code,Detail,322130,3
BEA_2017_Code,Detail,322210,3
BEA_2017_Code,Detail,322220,3
BEA_2017_Code,Detail,322230,3
BEA_2017_Code,Detail,322291,3
BEA_2017_Code,Detail,322299,3
BEA_2017_Code,Detail,323110,3
BEA_2017_Code,Detail,323120,3
BEA_2017_Code,Detail,324110,3
BEA_2017_Code,Detail,324121,3
BEA_2017_Code,Detail,324122,3
BEA_2017_Code,Detail,324190,3
BEA_2017_Code,Detail,325110,3
BEA_2017_Code,Detail,325120,3
BEA_2017_Code,Detail,325130,3
BEA_2017_Code,Detail,325180,3
BEA_2017_Code,Detail,325190,3
BEA_2017_Code,Detail,325211,3
BEA_2017_Code,Detail,3252A0,3
BEA_2017_Code,Detail,325310,3
BEA_2017_Code,Detail,325320,3
BEA_2017_Code,Detail,325411,3
BEA_2017_Code,Detail,325412,3
BEA_2017_Code,Detail,325413,3
BEA_2017_Code,Detail,325414,3
BEA_2017_Code,Detail,325510,3
BEA_2017_Code,Detail,325520,3
BEA_2017_Code,Detail,325610,3
BEA_2017_Code,Detail,325620,3
BEA_2017_Code,Detail,325910,3
BEA_2017_Code,Detail,3259A0,3
BEA_2017_Code,Detail,326110,3
BEA_2017_Code,Detail,326120,3
BEA_2017_Code,Detail,326130,3
BEA_2017_Code,Detail,326140,3
BEA_2017_Code,Detail,326150,3
BEA_2017_Code,Detail,326160,3
BEA_2017_Code,Detail,326190,3
BEA_2017_Code,Detail,326210,3
BEA_2017_Code,Detail,326220,3
BEA_2017_Code,Detail,326290,3
BEA_2017_Code,Detail,327100,3
BEA_2017_Code,Detail,327200,3
BEA_2017_Code,Detail,327310,3
BEA_2017_Code,Detail,327320,3
BEA_2017_Code,Detail,327330,3
BEA_2017_Code,Detail,327390,3
BEA_2017_Code,Detail,327400,3
BEA_2017_Code,Detail,327910,3
BEA_2017_Code,Detail,327991,3
BEA_2017_Code,Detail,327992,3
BEA_2017_Code,Detail,327993,3
BEA_2017_Code,Detail,327999,3
BEA_2017_Code,Detail,331110,3
BEA_2017_Code,Detail,331200,3
BEA_2017_Code,Detail,331313,3
BEA_2017_Code,Detail,331314,3
BEA_2017_Code,Detail,33131B,3
BEA_2017_Code,Detail,331410,3
BEA_2017_Code,Detail,331420,3
BEA_2017_Code,Detail,331490,3
BEA_2017_Code,Detail,331510,3
BEA_2017_Code,Detail,331520,3
BEA_2017_Code,Detail,332114,3
BEA_2017_Code,Detail,332119,3
BEA_2017_Code,Detail,33211A,3
BEA_2017_Code,Detail,332200,3
BEA_2017_Code,Detail,332310,3
BEA_2017_Code,Detail,332320,3
BEA_2017_Code,Detail,332410,3
BEA_2017_Code,Detail,332420,3
BEA_2017_Code,Detail,332430,3
BEA_2017_Code,Detail,332500,3
BEA_2017_Code,Detail,332600,3
BEA_2017_Code,Detail,332710,3
BEA_2017_Code,Detail,332720,3
BEA_2017_Code,Detail,332800,3
BEA_2017_Code,Detail,332913,3
BEA_2017_Code,Detail,33291A,3
BEA_2017_Code,Detail,332991,3
BEA_2017_Code,Detail,332996,3
BEA_2017_Code,Detail,332999,3
BEA_2017_Code,Detail,33299A,3
BEA_2017_Code,Detail,333111,3
BEA_2017_Code,Detail,333112,3
BEA_2017_Code,Detail,333120,3
BEA_2017_Code,Detail,333130,3
BEA_2017_Code,Detail,333242,3
BEA_2017_Code,Detail,33329A,3
BEA_2017_Code,Detail,333314,3
BEA_2017_Code,Detail,333316,3
BEA_2017_Code,Detail,333318,3
BEA_2017_Code,Detail,333413,3
