ActivitySourceName,Activity,SectorSourceName,Sector,SectorType,Note
BEA_NIPA,Specialty outpatient care facilities and health and allied services,NAICS_2017_Code,,,
BEA_NIPA,All other professional medical services,NAICS_2017_Code,,,
BEA_NIPA,Hospital and nursing home services,NAICS_2017_Code,,,
BEA_NIPA,Hospitals (51),NAICS_2017_Code,,,
BEA_NIPA,Nonprofit hospitals' services to households,NAICS_2017_Code,,,
BEA_NIPA,Proprietary hospitals,NAICS_2017_Code,,,
BEA_NIPA,Government hospitals,NAICS_2017_Code,,,
BEA_NIPA,Nursing homes (52),NAICS_2017_Code,,,
BEA_NIPA,Nonprofit nursing homes' services to households,NAICS_2017_Code,,,
BEA_NIPA,Proprietary and government nursing homes,NAICS_2017_Code,,,
BEA_NIPA,Transportation services,NAICS_2017_Code,,,
BEA_NIPA,Motor vehicle services,NAICS_2017_Code,,,
BEA_NIPA,Motor vehicle maintenance and repair (60),NAICS_2017_Code,,,
BEA_NIPA,Other motor vehicle services (61),NAICS_2017_Code,,,
BEA_NIPA,Motor vehicle leasing,NAICS_2017_Code,,,
BEA_NIPA,Auto leasing,NAICS_2017_Code,,,
BEA_NIPA,Truck leasing,NAICS_2017_Code,,,
BEA_NIPA,Motor vehicle rental,NAICS_2017_Code,,,
BEA_NIPA,Parking fees and tolls,NAICS_2017_Code,,,
BEA_NIPA,Public transportation,NAICS_2017_Code,,,
BEA_NIPA,Ground transportation (63),NAICS_2017_Code,,,
BEA_NIPA,Railway transportation,NAICS_2017_Code,,,
BEA_NIPA,Road transportation,NAICS_2017_Code,,,
BEA_NIPA,Intercity buses,NAICS_2017_Code,,,
BEA_NIPA,Taxicabs and ride sharing services,NAICS_2017_Code,,,
BEA_NIPA,Intracity mass transit,NAICS_2017_Code,,,
BEA_NIPA,Other road transportation service,NAICS_2017_Code,,,
BEA_NIPA,Air transportation (64),NAICS_2017_Code,,,
BEA_NIPA,Water transportation (65),NAICS_2017_Code,,,
BEA_NIPA,Recreation services,NAICS_2017_Code,,,
BEA_NIPA,"Membership clubs, sports centers, parks, theaters, and museums (82)",NAICS_2017_Code,,,
BEA_NIPA,Membership clubs and participant sports centers,NAICS_2017_Code,,,
BEA_NIPA,"Amusement parks, campgrounds, and related recreational services",NAICS_2017_Code,,,
BEA_NIPA,Admissions to specified spectator amusements,NAICS_2017_Code,,,
BEA_NIPA,Motion picture theaters,NAICS_2017_Code,,,
BEA_NIPA,"Live entertainment, excluding sports",NAICS_2017_Code,,,
BEA_NIPA,Spectator sports,NAICS_2017_Code,,,
BEA_NIPA,Museums and libraries,NAICS_2017_Code,,,
BEA_NIPA,"Audio-video, photographic, and information processing equipment services (parts of 77 and 93)",NAICS_2017_Code,,,
BEA_NIPA,"Cable, satellite, and other live television services",NAICS_2017_Code,,,
BEA_NIPA,Photo processing,NAICS_2017_Code,,,
BEA_NIPA,Photo studios,NAICS_2017_Code,,,
BEA_NIPA,"Repair and rental of audio-visual, photographic, and information processing equipment",NAICS_2017_Code,,,
BEA_NIPA,Video and audio streaming and rental,NAICS_2017_Code,,,
BEA_NIPA,Video streaming and rental,NAICS_2017_Code,,,
BEA_NIPA,Audio streaming and radio services (including satellite radio),NAICS_2017_Code,,,
BEA_NIPA,Gambling (91),NAICS_2017_Code,,,
BEA_NIPA,Casino gambling,NAICS_2017_Code,,,
BEA_NIPA,Lotteries,NAICS_2017_Code,,,
BEA_NIPA,Pari-mutuel net receipts,NAICS_2017_Code,,,
BEA_NIPA,"Other recreational services (81, 94, and part of 92)",NAICS_2017_Code,,,
BEA_NIPA,Veterinary and other services for pets,NAICS_2017_Code,,,
BEA_NIPA,Package tours,NAICS_2017_Code,,,
BEA_NIPA,Maintenance and repair of recreational vehicles and sports equipment,NAICS_2017_Code,,,
BEA_NIPA,Food services and accommodations,NAICS_2017_Code,,,
BEA_NIPA,Food services,NAICS_2017_Code,,,
BEA_NIPA,Purchased meals and beverages (102),NAICS_2017_Code,,,
BEA_NIPA,Meals and nonalcoholic beverages,NAICS_2017_Code,,,
BEA_NIPA,Meals at schools,NAICS_2017_Code,,,
BEA_NIPA,Elementary and secondary school lunches,NAICS_2017_Code,,,
BEA_NIPA,Higher education school lunches,NAICS_2017_Code,,,
BEA_NIPA,Other purchased meals,NAICS_2017_Code,,,
BEA_NIPA,Meals at limited service eating places,NAICS_2017_Code,,,
BEA_NIPA,Meals at other eating places,NAICS_2017_Code,,,
BEA_NIPA,Meals at drinking places,NAICS_2017_Code,,,
BEA_NIPA,Alcohol in purchased meals,NAICS_2017_Code,,,
BEA_NIPA,Food furnished to employees (including military) (103),NAICS_2017_Code,,,
BEA_NIPA,Food supplied to civilians,NAICS_2017_Code,,,
BEA_NIPA,Food supplied to military,NAICS_2017_Code,,,
BEA_NIPA,Accommodations (104),NAICS_2017_Code,,,
BEA_NIPA,Hotels and motels,NAICS_2017_Code,,,
BEA_NIPA,Housing at schools,NAICS_2017_Code,,,
BEA_NIPA,Financial services and insurance,NAICS_2017_Code,,,
BEA_NIPA,Financial services,NAICS_2017_Code,,,
BEA_NIPA,Financial services furnished without payment (107),NAICS_2017_Code,,,
BEA_NIPA,Commercial banks,NAICS_2017_Code,,,
BEA_NIPA,Other depository institutions and regulated investment companies,NAICS_2017_Code,,,
BEA_NIPA,Pension funds,NAICS_2017_Code,,,
BEA_NIPA,"Financial service charges, fees, and commissions (108)",NAICS_2017_Code,,,
BEA_NIPA,Financial service charges and fees,NAICS_2017_Code,,,
BEA_NIPA,Securities commissions,NAICS_2017_Code,,,
BEA_NIPA,Direct commissions,NAICS_2017_Code,,,
BEA_NIPA,Exchange-listed equities,NAICS_2017_Code,,,
BEA_NIPA,Other direct commissions,NAICS_2017_Code,,,
BEA_NIPA,Indirect commissions,NAICS_2017_Code,,,
BEA_NIPA,Over-the-counter equity securities,NAICS_2017_Code,,,
BEA_NIPA,Other imputed commissions,NAICS_2017_Code,,,
BEA_NIPA,Mutual fund sales charges,NAICS_2017_Code,,,
BEA_NIPA,Portfolio management and investment advice services,NAICS_2017_Code,,,
BEA_NIPA,"Trust, fiduciary, and custody activities",NAICS_2017_Code,,,
BEA_NIPA,Insurance,NAICS_2017_Code,,,
BEA_NIPA,Life insurance (110),NAICS_2017_Code,,,
BEA_NIPA,Net household insurance (111),NAICS_2017_Code,,,
BEA_NIPA,Household insurance premiums and premium supplements,NAICS_2017_Code,,,
BEA_NIPA,Less: Household insurance normal losses,NAICS_2017_Code,,,
BEA_NIPA,Net health insurance (112),NAICS_2017_Code,,,
BEA_NIPA,Medical care and hospitalization,NAICS_2017_Code,,,
BEA_NIPA,Income loss,NAICS_2017_Code,,,
BEA_NIPA,Workers' compensation,NAICS_2017_Code,,,
BEA_NIPA,Net motor vehicle and other transportation insurance (116),NAICS_2017_Code,,,
BEA_NIPA,Other services,NAICS_2017_Code,,,
BEA_NIPA,Communication,NAICS_2017_Code,,,
BEA_NIPA,Telecommunication services (71),NAICS_2017_Code,,,
BEA_NIPA,"Land-line telephone services, local charges",NAICS_2017_Code,,,
BEA_NIPA,"Land-line telephone services, long-distance charges",NAICS_2017_Code,,,
BEA_NIPA,Cellular telephone services,NAICS_2017_Code,,,
BEA_NIPA,Postal and delivery services (68),NAICS_2017_Code,,,
BEA_NIPA,First-class postal service (by U.S. Postal Service),NAICS_2017_Code,,,
BEA_NIPA,Other delivery services (by non-U.S. postal facilities),NAICS_2017_Code,,,
BEA_NIPA,Internet access (72),NAICS_2017_Code,,,
BEA_NIPA,Education services,NAICS_2017_Code,,,
BEA_NIPA,Higher education (97),NAICS_2017_Code,,,
BEA_NIPA,Proprietary and public higher education,NAICS_2017_Code,,,
BEA_NIPA,Nonprofit private higher education services to households,NAICS_2017_Code,,,
BEA_NIPA,"Nursery, elementary, and secondary schools (98)",NAICS_2017_Code,,,
BEA_NIPA,Elementary and secondary schools,NAICS_2017_Code,,,
BEA_NIPA,Day care and nursery schools,NAICS_2017_Code,,,
BEA_NIPA,Commercial and vocational schools (99),NAICS_2017_Code,,,
BEA_NIPA,Professional and other services (121),NAICS_2017_Code,,,
BEA_NIPA,Legal services,NAICS_2017_Code,,,
BEA_NIPA,Accounting and other business services,NAICS_2017_Code,,,
BEA_NIPA,Tax preparation and other related services,NAICS_2017_Code,,,
BEA_NIPA,Employment agency services,NAICS_2017_Code,,,
BEA_NIPA,Other personal business services,NAICS_2017_Code,,,
BEA_NIPA,Labor organization dues,NAICS_2017_Code,,,
BEA_NIPA,Professional association dues,NAICS_2017_Code,,,
BEA_NIPA,Funeral and burial services,NAICS_2017_Code,,,
BEA_NIPA,Market-based PCE personal care and clothing services,NAICS_2017_Code,,,
BEA_NIPA,Personal care services,NAICS_2017_Code,,,
BEA_NIPA,Hairdressing salons and personal grooming establishments,NAICS_2017_Code,,,
BEA_NIPA,Miscellaneous personal care services,NAICS_2017_Code,,,
BEA_NIPA,Clothing and footwear services,NAICS_2017_Code,,,
BEA_NIPA,Laundry and drycleaning services,NAICS_2017_Code,,,
BEA_NIPA,"Clothing repair, rental, and alterations",NAICS_2017_Code,,,
BEA_NIPA,Repair and hire of footwear,NAICS_2017_Code,,,
BEA_NIPA,Social services and religious activities (120),NAICS_2017_Code,,,
BEA_NIPA,Child care,NAICS_2017_Code,,,
BEA_NIPA,Social assistance,NAICS_2017_Code,,,
BEA_NIPA,Homes for the elderly,NAICS_2017_Code,,,
BEA_NIPA,Residential mental health and substance abuse,NAICS_2017_Code,,,
BEA_NIPA,Individual and family services,NAICS_2017_Code,,,
BEA_NIPA,Vocational rehabilitation services,NAICS_2017_Code,,,
BEA_NIPA,Community food and housing / emergency / other relief services,NAICS_2017_Code,,,
BEA_NIPA,"Other social assistance, not elsewere classified",NAICS_2017_Code,,,
BEA_NIPA,Social advocacy and civic and social organizations,NAICS_2017_Code,,,
BEA_NIPA,Religious organizations' services to households,NAICS_2017_Code,,,
BEA_NIPA,Foundations and grantmaking and giving services to households,NAICS_2017_Code,,,
BEA_NIPA,"Household maintenance (parts of 31, 33, and 36)",NAICS_2017_Code,,,
BEA_NIPA,Domestic services,NAICS_2017_Code,,,
BEA_NIPA,"Moving, storage, and freight services",NAICS_2017_Code,,,
BEA_NIPA,"Repair of furniture, furnishings, and floor coverings",NAICS_2017_Code,,,
BEA_NIPA,Repair of household appliances,NAICS_2017_Code,,,
BEA_NIPA,Other household services,NAICS_2017_Code,,,
BEA_NIPA,Net foreign travel,NAICS_2017_Code,,,
BEA_NIPA,Foreign travel by U.S. residents (129),NAICS_2017_Code,,,
BEA_NIPA,Passenger fares for foreign travel,NAICS_2017_Code,,,
BEA_NIPA,U.S. travel outside the United States,NAICS_2017_Code,,,
BEA_NIPA,U.S. student expenditures,NAICS_2017_Code,,,
BEA_NIPA,Less: Expenditures in the United States by nonresidents (130),NAICS_2017_Code,,,
BEA_NIPA,Foreign travel in the United States,NAICS_2017_Code,,,
BEA_NIPA,Medical expenditures of foreigners,NAICS_2017_Code,,,
BEA_NIPA,Expenditures of foreign students in the United States,NAICS_2017_Code,,,
BEA_NIPA,Final consumption expenditures of nonprofit institutions serving households (NPISHs),NAICS_2017_Code,,,
BEA_NIPA,Gross output of nonprofit institutions,NAICS_2017_Code,,,
BEA_NIPA,Health,NAICS_2017_Code,,,
BEA_NIPA,"Outpatient services, gross output",NAICS_2017_Code,,,
BEA_NIPA,"Nonprofit hospitals, gross output",NAICS_2017_Code,,,
BEA_NIPA,"Nonprofit nursing homes, gross output",NAICS_2017_Code,,,
BEA_NIPA,Recreation,NAICS_2017_Code,,,
BEA_NIPA,Education,NAICS_2017_Code,,,
BEA_NIPA,Social services,NAICS_2017_Code,,,
BEA_NIPA,Religious organizations,NAICS_2017_Code,,,
BEA_NIPA,Foundations and grantmaking and giving establishments,NAICS_2017_Code,,,
BEA_NIPA,Social advocacy establishments,NAICS_2017_Code,,,
BEA_NIPA,Civic and social organizations,NAICS_2017_Code,,,
BEA_NIPA,Professional advocacy,NAICS_2017_Code,,,
BEA_NIPA,Less: Receipts from sales of goods and services by nonprofit institutions,NAICS_2017_Code,,,
BEA_NIPA,Outpatient services to households,NAICS_2017_Code,,,
BEA_NIPA,Services of social advocacy establishments to households,NAICS_2017_Code,,,
BEA_NIPA,Control group,NAICS_2017_Code,,,
BEA_NIPA,PCE food and energy,NAICS_2017_Code,,,
BEA_NIPA,Energy goods and services,NAICS_2017_Code,,,
BEA_NIPA,PCE excluding food,NAICS_2017_Code,,,
BEA_NIPA,PCE excluding energy,NAICS_2017_Code,,,
BEA_NIPA,PCE excluding food and energy,NAICS_2017_Code,,,
BEA_NIPA,PCE goods excluding food and energy,NAICS_2017_Code,,,
BEA_NIPA,PCE services excluding energy,NAICS_2017_Code,,,
BEA_NIPA,Market-based PCE,NAICS_2017_Code,,,
BEA_NIPA,Market-based PCE motor vehicles and parts,NAICS_2017_Code,,,
BEA_NIPA,Market-based PCE durable goods other than motor vehicles and parts,NAICS_2017_Code,,,
BEA_NIPA,Market-based PCE food and beverages purchased for off-premises consumption,NAICS_2017_Code,,,
BEA_NIPA,Market-based PCE clothing and footwear,NAICS_2017_Code,,,
BEA_NIPA,Market-based PCE other nondurable goods,NAICS_2017_Code,,,
BEA_NIPA,Market-based PCE services,NAICS_2017_Code,,,
BEA_NIPA,Market-based PCE housing services,NAICS_2017_Code,,,
BEA_NIPA,Market-based PCE recreation services,NAICS_2017_Code,,,
BEA_NIPA,Market-based PCE food services and accommodations,NAICS_2017_Code,,,
BEA_NIPA,Market-based PCE financial services and insurance,NAICS_2017_Code,,,
BEA_NIPA,Market-based PCE other services,NAICS_2017_Code,,,
BEA_NIPA,Market-based PCE professional services,NAICS_2017_Code,,,
BEA_NIPA,Market-based PCE household maintenance,NAICS_2017_Code,,,
BEA_NIPA,Market-based PCE food and energy,NAICS_2017_Code,,,
BEA_NIPA,Market-based PCE excluding food,NAICS_2017_Code,,,
BEA_NIPA,Market-based PCE excluding energy,NAICS_2017_Code,,,
BEA_NIPA,Market-based PCE excluding food and energy,NAICS_2017_Code,,,
BEA_NIPA,Personal Consumption Expenditures,NAICS_2017_Code,F01000,,
