ActivitySourceName,Activity,SectorSourceName,Sector,SectorType,Notes,Table
UMD_GHGIA,Commercial Stationary Air Conditioning,NAICS_2017_Code,GSLGE,,,UMD_GHGIA_T_4_60
UMD_GHGIA,Commercial Stationary Air Conditioning,NAICS_2017_Code,GSLGH,,,UMD_GHGIA_T_4_60
UMD_GHGIA,Foams,NAICS_2017_Code,11,,All sectors,UMD_GHGIA_T_4_60
UMD_GHGIA,Foams,NAICS_2017_Code,21,,,UMD_GHGIA_T_4_60
UMD_GHGIA,Foams,NAICS_2017_Code,22,,,UMD_GHGIA_T_4_60
UMD_GHGIA,Foams,NAICS_2017_Code,23,,,UMD_GHGIA_T_4_60
UMD_GHGIA,Foams,NAICS_2017_Code,31,,,UMD_GHGIA_T_4_60
UMD_GHGIA,Foams,NAICS_2017_Code,32,,,UMD_GHGIA_T_4_60
UMD_GHGIA,Foams,NAICS_2017_Code,33,,,UMD_GHGIA_T_4_60
UMD_GHGIA,Foams,NAICS_2017_Code,42,,,UMD_GHGIA_T_4_60
UMD_GHGIA,Foams,NAICS_2017_Code,44,,,UMD_GHGIA_T_4_60
UMD_GHGIA,Foams,NAICS_2017_Code,45,,,UMD_GHGIA_T_4_60
UMD_GHGIA,Foams,NAICS_2017_Code,48,,,UMD_GHGIA_T_4_60
UMD_GHGIA,Foams,NAICS_2017_Code,49,,,UMD_GHGIA_T_4_60
UMD_GHGIA,Foams,NAICS_2017_Code,51,,,UMD_GHGIA_T_4_60
UMD_GHGIA,Foams,NAICS_2017_Code,52,,,UMD_GHGIA_T_4_60
UMD_GHGIA,Foams,NAICS_2017_Code,53,,,UMD_GHGIA_T_4_60
UMD_GHGIA,Foams,NAICS_2017_Code,54,,,UMD_GHGIA_T_4_60
UMD_GHGIA,Foams,NAICS_2017_Code,55,,,UMD_GHGIA_T_4_60
UMD_GHGIA,Foams,NAICS_2017_Code,56,,,UMD_GHGIA_T_4_60
UMD_GHGIA,Foams,NAICS_2017_Code,61,,,UMD_GHGIA_T_4_60
UMD_GHGIA,Foams,NAICS_2017_Code,62,,,UMD_GHGIA_T_4_60
UMD_GHGIA,Foams,NAICS_2017_Code,71,,,UMD_GHGIA_T_4_60
UMD_GHGIA,Foams,NAICS_2017_Code,72,,,UMD_GHGIA_T_4_60
UMD_GHGIA,Foams,NAICS_2017_Code,81,,,UMD_GHGIA_T_4_60
UMD_GHGIA,Foams,NAICS_2017_Code,GSLGE,,,UMD_GHGIA_T_4_60
UMD_GHGIA,Foams,NAICS_2017_Code,GSLGH,,,UMD_GHGIA_T_4_60
UMD_GHGIA,Foams,NAICS_2017_Code,GSLGO,,,UMD_GHGIA_T_4_60
UMD_GHGIA,Foams,NAICS_2017_Code,S00102,,,UMD_GHGIA_T_4_60
UMD_GHGIA,Foams,NAICS_2017_Code,S00203,,,UMD_GHGIA_T_4_60
UMD_GHGIA,Foams,NAICS_2017_Code,S00500,,,UMD_GHGIA_T_4_60
UMD_GHGIA,Foams,NAICS_2017_Code,S00600,,,UMD_GHGIA_T_4_60
UMD_GHGIA,Aerosols,,,,excluded,UMD_GHGIA_T_4_60
UMD_GHGIA,Solvents,,,,excluded,UMD_GHGIA_T_4_60
UMD_GHGIA,Fire Protection,,,,excluded,UMD_GHGIA_T_4_60
UMD_GHGIA,AWACs,NAICS_2017_Code,S00500,,,UMD_GHGIA_T_4_62
UMD_GHGIA,Other Military Applications,NAICS_2017_Code,S00500,,,UMD_GHGIA_T_4_62
UMD_GHGIA,Particle Accelerators,NAICS_2017_Code,54171,,,UMD_GHGIA_T_4_62
UMD_GHGIA,Other Scientific Applications,NAICS_2017_Code,54171,,,UMD_GHGIA_T_4_62
UMD_GHGIA,Heavy-Duty Vehicles,NAICS_2017_Code,484,,484000,EPA_GHGI_T_A_90
UMD_GHGIA,School and Tour Buses,NAICS_2017_Code,485,,485000,EPA_GHGI_T_A_90
UMD_GHGIA,Transit Buses,NAICS_2017_Code,485,,,EPA_GHGI_T_A_90
UMD_GHGIA,Buses,NAICS_2017_Code,485,,485000,UMD_GHGIA_T_3_8
UMD_GHGIA,Buses - Distillate Fuel Oil,NAICS_2017_Code,485,,485000,UMD_GHGIA_T_3_8
UMD_GHGIA,Buses - Distillate Fuel Oil,NAICS_2017_Code,487,,48A000,UMD_GHGIA_T_3_8
UMD_GHGIA,Commercial Aircraft,NAICS_2017_Code,481,,481000,UMD_GHGIA_T_3_8
UMD_GHGIA,General Aviation Aircraft,NAICS_2017_Code,481,,481000,"UMD_GHGIA_T_3_8, UMD_GHGIA_T_3_9, UMD_GHGIA_T_3_10"
UMD_GHGIA,Military Aircraft,NAICS_2017_Code,S00500,,S00500,UMD_GHGIA_T_3_8
UMD_GHGIA,Light-Duty Trucks - Households,NAICS_2017_Code,F01000,,F01000,"UMD_GHGIA_T_3_8, EPA_GHGI_T_A_97"
UMD_GHGIA,Light-Duty Trucks,NAICS_2017_Code,F01000,,F01000,"UMD_GHGIA_T_3_8, UMD_GHGIA_T_3_9, UMD_GHGIA_T_3_10"
UMD_GHGIA,Light-Duty Trucks,NAICS_2017_Code,492,,492000,"UMD_GHGIA_T_3_8, UMD_GHGIA_T_3_9, UMD_GHGIA_T_3_10"
UMD_GHGIA,Medium- and Heavy-Duty Trucks,NAICS_2017_Code,484,,484000,"UMD_GHGIA_T_3_8, EPA_GHGI_T_A_97"
UMD_GHGIA,Medium- and Heavy-Duty Trucks - Distillate Fuel Oil,NAICS_2017_Code,484,,484000,UMD_GHGIA_T_3_8
UMD_GHGIA,Medium- and Heavy-Duty Trucks - Distillate Fuel Oil,NAICS_2017_Code,491,,491000,UMD_GHGIA_T_3_8
UMD_GHGIA,Medium- and Heavy-Duty Trucks - Distillate Fuel Oil,NAICS_2017_Code,GSLGO,,GSLGO,UMD_GHGIA_T_3_8
UMD_GHGIA,Medium- and Heavy-Duty Trucks - Distillate Fuel Oil,NAICS_2017_Code,GSLGE,,GSLGE,UMD_GHGIA_T_3_8
UMD_GHGIA,Medium- and Heavy-Duty Trucks - Distillate Fuel Oil,NAICS_2017_Code,GSLGH,,GSLGH,UMD_GHGIA_T_3_8
UMD_GHGIA,Medium- and Heavy-Duty Trucks - Distillate Fuel Oil,NAICS_2017_Code,S00102,,,UMD_GHGIA_T_3_8
UMD_GHGIA,Medium- and Heavy-Duty Trucks - Distillate Fuel Oil,NAICS_2017_Code,S00203,,,UMD_GHGIA_T_3_8
UMD_GHGIA,Motorcycles,NAICS_2017_Code,F01000,,F01000,"UMD_GHGIA_T_3_8, UMD_GHGIA_T_3_9, UMD_GHGIA_T_3_10"
UMD_GHGIA,Passenger Cars - Households,NAICS_2017_Code,F01000,,F01000,"UMD_GHGIA_T_3_8, EPA_GHGI_T_A_97"
UMD_GHGIA,Passenger Cars,NAICS_2017_Code,F01000,,F01000,"UMD_GHGIA_T_3_8, UMD_GHGIA_T_3_9, UMD_GHGIA_T_3_10"
UMD_GHGIA,Passenger Cars,NAICS_2017_Code,S00600,,"S00600, GSLGO","UMD_GHGIA_T_3_8, UMD_GHGIA_T_3_9, UMD_GHGIA_T_3_10"
UMD_GHGIA,Passenger Cars,NAICS_2017_Code,GSLGO,,,"UMD_GHGIA_T_3_8, UMD_GHGIA_T_3_9, UMD_GHGIA_T_3_10"
UMD_GHGIA,Passenger Cars,NAICS_2017_Code,491,,491000,"UMD_GHGIA_T_3_8, UMD_GHGIA_T_3_9, UMD_GHGIA_T_3_10"
UMD_GHGIA,Pipeline Natural Gas,NAICS_2017_Code,486,,,UMD_GHGIA_T_3_8
UMD_GHGIA,Rail,NAICS_2017_Code,482,,482000,"UMD_GHGIA_T_3_8, UMD_GHGIA_T_3_9, UMD_GHGIA_T_3_10, EPA_GHGI_T_A_97"
UMD_GHGIA,Recreational Boats,NAICS_2017_Code,F01000,,F01000,UMD_GHGIA_T_3_8
UMD_GHGIA,Ships and Boats,NAICS_2017_Code,483,,483000,"UMD_GHGIA_T_3_9, UMD_GHGIA_T_3_10, EPA_GHGI_T_A_97"
UMD_GHGIA,Ships and Non-Recreational Boats,NAICS_2017_Code,483,,483000,UMD_GHGIA_T_3_8
