ActivitySourceName,Activity,SectorSourceName,Sector,SectorType,Note
BEA_NIPA,Fabricated metal products,NAICS_2017_Code,332999,,Other fabricated metal manufacturing
BEA_NIPA,Fabricated metal products,NAICS_2017_Code,333415,,"Air conditioning, refrigeration, and warm air heating equipment manufacturing"
BEA_NIPA,Fabricated metal products,NAICS_2017_Code,337215,,"Showcase, partition, shelving, and locker manufacturing"
BEA_NIPA,Fabricated metal products,NAICS_2017_Code,541300,,"Architectural, engineering, and related services"
BEA_NIPA,Furniture and fixtures,NAICS_2017_Code,337110,,Wood kitchen cabinet and countertop manufacturing
BEA_NIPA,Furniture and fixtures,NAICS_2017_Code,337121,,Upholstered household furniture manufacturing
BEA_NIPA,Furniture and fixtures,NAICS_2017_Code,337122,,Nonupholstered wood household furniture manufacturing
BEA_NIPA,Furniture and fixtures,NAICS_2017_Code,337127,,Institutional furniture manufacturing
BEA_NIPA,Furniture and fixtures,NAICS_2017_Code,33712N,,Other household nonupholstered furniture
BEA_NIPA,Furniture and fixtures,NAICS_2017_Code,337215,,"Showcase, partition, shelving, and locker manufacturing"
BEA_NIPA,Furniture and fixtures,NAICS_2017_Code,33721A,,Office furniture and custom architectural woodwork and millwork manufacturing
BEA_NIPA,Furniture and fixtures,NAICS_2017_Code,337900,,Other furniture related product manufacturing
BEA_NIPA,Furniture and fixtures,NAICS_2017_Code,339940,,Office supplies (except paper) manufacturing
BEA_NIPA,Furniture and fixtures,NAICS_2017_Code,541300,,"Architectural, engineering, and related services"
BEA_NIPA,Furniture and fixtures,NAICS_2017_Code,S00402,,Used and secondhand goods
BEA_NIPA,"General industrial, including materials handling, equipment",NAICS_2017_Code,333120,,Construction machinery manufacturing
BEA_NIPA,"General industrial, including materials handling, equipment",NAICS_2017_Code,333413,,Industrial and commercial fan and blower and air purification equipment manufacturing
BEA_NIPA,"General industrial, including materials handling, equipment",NAICS_2017_Code,333414,,Heating equipment (except warm air furnaces) manufacturing
BEA_NIPA,"General industrial, including materials handling, equipment",NAICS_2017_Code,333912,,Air and gas compressor manufacturing
BEA_NIPA,"General industrial, including materials handling, equipment",NAICS_2017_Code,333914,,Pump and pumping equipment manufacturing
BEA_NIPA,"General industrial, including materials handling, equipment",NAICS_2017_Code,333920,,Material handling equipment manufacturing
BEA_NIPA,"General industrial, including materials handling, equipment",NAICS_2017_Code,333991,,Power-driven handtool manufacturing
BEA_NIPA,"General industrial, including materials handling, equipment",NAICS_2017_Code,333993,,Packaging machinery manufacturing
BEA_NIPA,"General industrial, including materials handling, equipment",NAICS_2017_Code,333994,,Industrial process furnace and oven manufacturing
BEA_NIPA,"General industrial, including materials handling, equipment",NAICS_2017_Code,33399A,,Other general purpose machinery manufacturing
BEA_NIPA,"General industrial, including materials handling, equipment",NAICS_2017_Code,33399B,,Fluid power process machinery
BEA_NIPA,"General industrial, including materials handling, equipment",NAICS_2017_Code,33451A,,"Watch, clock, and other measuring and controlling device manufacturing"
BEA_NIPA,"General industrial, including materials handling, equipment",NAICS_2017_Code,541300,,"Architectural, engineering, and related services"
BEA_NIPA,"General industrial, including materials handling, equipment",NAICS_2017_Code,S00402,,Used and secondhand goods
BEA_NIPA,"Less: Sale of equipment scrap, excluding autos",NAICS_2017_Code,S00401,,Scrap
BEA_NIPA,Light trucks (including utility vehicles),NAICS_2017_Code,336112,,Light truck and utility vehicle manufacturing
BEA_NIPA,Light trucks (including utility vehicles),NAICS_2017_Code,S00402,,Used and secondhand goods
