ActivitySourceName,Activity,SectorSourceName,Sector,SectorType,Note
Census_SAS,Base metal and machinery,BEA_2017_Code,333120,,Construction machinery manufacturing
Census_SAS,Base metal and machinery,BEA_2017_Code,333130,,Mining and oil and gas field machinery manufacturing
Census_SAS,Base metal and machinery,BEA_2017_Code,333242,,Semiconductor machinery manufacturing
Census_SAS,Base metal and machinery,BEA_2017_Code,33329A,,Other industrial machinery manufacturing
Census_SAS,Base metal and machinery,BEA_2017_Code,333314,,Optical instrument and lens manufacturing
Census_SAS,Base metal and machinery,BEA_2017_Code,333316,,Photographic and photocopying equipment manufacturing
Census_SAS,Base metal and machinery,BEA_2017_Code,333318,,Other commercial and service industry machinery manufacturing
Census_SAS,Base metal and machinery,BEA_2017_Code,333413,,Industrial and commercial fan and blower and air purification equipment manufacturing
Census_SAS,Base metal and machinery,BEA_2017_Code,333414,,Heating equipment (except warm air furnaces) manufacturing
Census_SAS,Base metal and machinery,BEA_2017_Code,333415,,"Air conditioning, refrigeration, and warm air heating equipment manufacturing"
Census_SAS,Base metal and machinery,BEA_2017_Code,333511,,Industrial mold manufacturing
Census_SAS,Base metal and machinery,BEA_2017_Code,333514,,"Special tool, die, jig, and fixture manufacturing"
Census_SAS,Base metal and machinery,BEA_2017_Code,333517,,Machine tool manufacturing
Census_SAS,Base metal and machinery,BEA_2017_Code,33351B,,"Cutting and machine tool accessory, rolling mill, and other metalworking machinery manufacturing"
Census_SAS,Base metal and machinery,BEA_2017_Code,333611,,Turbine and turbine generator set units manufacturing
Census_SAS,Base metal and machinery,BEA_2017_Code,333612,,"Speed changer, industrial high-speed drive, and gear manufacturing"
Census_SAS,Base metal and machinery,BEA_2017_Code,333613,,Mechanical power transmission equipment manufacturing
Census_SAS,Base metal and machinery,BEA_2017_Code,333618,,Other engine equipment manufacturing
Census_SAS,Base metal and machinery,BEA_2017_Code,333912,,Air and gas compressor manufacturing
Census_SAS,Base metal and machinery,BEA_2017_Code,333914,,"Measuring, dispensing, and other pumping equipment manufacturing"
Census_SAS,Base metal and machinery,BEA_2017_Code,333920,,Material handling equipment manufacturing
Census_SAS,Base metal and machinery,BEA_2017_Code,333991,,Power-driven handtool manufacturing
