ActivitySourceName,Activity,SectorSourceName,Sector,SectorType
Cornerstone_2025,311221,NAICS_2017_Code,311221,
Cornerstone_2025,311224,NAICS_2017_Code,311224,
Cornerstone_2025,311225,NAICS_2017_Code,311225,
Cornerstone_2025,311230,NAICS_2017_Code,311230,
Cornerstone_2025,311300,NAICS_2017_Code,311313,
Cornerstone_2025,311300,NAICS_2017_Code,311314,
Cornerstone_2025,311300,NAICS_2017_Code,311340,
Cornerstone_2025,311300,NAICS_2017_Code,311351,
Cornerstone_2025,311300,NAICS_2017_Code,311352,
Cornerstone_2025,311410,NAICS_2017_Code,311411,
Cornerstone_2025,311410,NAICS_2017_Code,311412,
Cornerstone_2025,311420,NAICS_2017_Code,311421,
Cornerstone_2025,311420,NAICS_2017_Code,311422,
Cornerstone_2025,311420,NAICS_2017_Code,311423,
Cornerstone_2025,31151A,NAICS_2017_Code,311511,
Cornerstone_2025,31151A,NAICS_2017_Code,311512,
Cornerstone_2025,311513,NAICS_2017_Code,311513,
Cornerstone_2025,311514,NAICS_2017_Code,311514,
Cornerstone_2025,311520,NAICS_2017_Code,311520,
Cornerstone_2025,31161A,NAICS_2017_Code,311611,
Cornerstone_2025,31161A,NAICS_2017_Code,311612,
Cornerstone_2025,31161A,NAICS_2017_Code,311613,
Cornerstone_2025,311615,NAICS_2017_Code,311615,
Cornerstone_2025,311700,NAICS_2017_Code,311710,
Cornerstone_2025,311810,NAICS_2017_Code,311811,
Cornerstone_2025,311810,NAICS_2017_Code,311812,
Cornerstone_2025,311810,NAICS_2017_Code,311813,
Cornerstone_2025,3118A0,NAICS_2017_Code,311821,
Cornerstone_2025,3118A0,NAICS_2017_Code,311824,
Cornerstone_2025,3118A0,NAICS_2017_Code,311830,
Cornerstone_2025,311910,NAICS_2017_Code,311911,
Cornerstone_2025,311910,NAICS_2017_Code,311919,
Cornerstone_2025,311920,NAICS_2017_Code,311920,
Cornerstone_2025,311930,NAICS_2017_Code,311930,
Cornerstone_2025,311940,NAICS_2017_Code,311941,
Cornerstone_2025,311940,NAICS_2017_Code,311942,
Cornerstone_2025,311990,NAICS_2017_Code,311991,
Cornerstone_2025,311990,NAICS_2017_Code,311999,
Cornerstone_2025,312110,NAICS_2017_Code,312111,
Cornerstone_2025,312110,NAICS_2017_Code,312112,
Cornerstone_2025,312110,NAICS_2017_Code,312113,
Cornerstone_2025,312120,NAICS_2017_Code,312120,
Cornerstone_2025,312130,NAICS_2017_Code,312130,
Cornerstone_2025,312140,NAICS_2017_Code,312140,
Cornerstone_2025,312200,NAICS_2017_Code,312230,
Cornerstone_2025,313100,NAICS_2017_Code,313110,
Cornerstone_2025,313200,NAICS_2017_Code,313210,
Cornerstone_2025,313200,NAICS_2017_Code,313220,
Cornerstone_2025,313200,NAICS_2017_Code,313230,
Cornerstone_2025,313200,NAICS_2017_Code,313240,
Cornerstone_2025,313300,NAICS_2017_Code,313310,
Cornerstone_2025,313300,NAICS_2017_Code,313320,
Cornerstone_2025,314110,NAICS_2017_Code,314110,
Cornerstone_2025,314120,NAICS_2017_Code,314120,
Cornerstone_2025,314900,NAICS_2017_Code,314910,
Cornerstone_2025,314900,NAICS_2017_Code,314994,
Cornerstone_2025,314900,NAICS_2017_Code,314999,
Cornerstone_2025,315000,NAICS_2017_Code,315110,
Cornerstone_2025,315000,NAICS_2017_Code,315190,
Cornerstone_2025,315000,NAICS_2017_Code,315210,
Cornerstone_2025,315000,NAICS_2017_Code,315220,
Cornerstone_2025,315000,NAICS_2017_Code,315240,
Cornerstone_2025,315000,NAICS_2017_Code,315280,
Cornerstone_2025,315000,NAICS_2017_Code,315990,
Cornerstone_2025,316000,NAICS_2017_Code,316110,
Cornerstone_2025,316000,NAICS_2017_Code,316210,
Cornerstone_2025,316000,NAICS_2017_Code,316992,
Cornerstone_2025,316000,NAICS_2017_Code,316998,
Cornerstone_2025,321100,NAICS_2017_Code,321113,
Cornerstone_2025,321100,NAICS_2017_Code,321114,
Cornerstone_2025,321200,NAICS_2017_Code,321211,
Cornerstone_2025,321200,NAICS_2017_Code,321212,
Cornerstone_2025,321200,NAICS_2017_Code,321213,
Cornerstone_2025,321200,NAICS_2017_Code,321214,
Cornerstone_2025,321200,NAICS_2017_Code,321219,
Cornerstone_2025,321910,NAICS_2017_Code,321911,
Cornerstone_2025,321910,NAICS_2017_Code,321912,
Cornerstone_2025,321910,NAICS_2017_Code,321918,
Cornerstone_2025,3219A0,NAICS_2017_Code,321920,
Cornerstone_2025,3219A0,NAICS_2017_Code,321991,
Cornerstone_2025,3219A0,NAICS_2017_Code,321992,
Cornerstone_2025,3219A0,NAICS_2017_Code,321999,
Cornerstone_2025,322110,NAICS_2017_Code,322110,
Cornerstone_2025,322120,NAICS_2017_Code,322121,
Cornerstone_2025,322120,NAICS_2017_Code,322122,
Cornerstone_2025,322130,NAICS_2017_Code,322130,
Cornerstone_2025,322210,NAICS_2017_Code,322211,
Cornerstone_2025,322210,NAICS_2017_Code,322212,
Cornerstone_2025,322210,NAICS_2017_Code,322219,
Cornerstone_2025,322220,NAICS_2017_Code,322220,
Cornerstone_2025,322230,NAICS_2017_Code,322230,
Cornerstone_2025,322291,NAICS_2017_Code,322291,
Cornerstone_2025,322299,NAICS_2017_Code,322299,
Cornerstone_2025,323110,NAICS_2017_Code,323111,
Cornerstone_2025,323110,NAICS_2017_Code,323113,
Cornerstone_2025,323110,NAICS_2017_Code,323117,
Cornerstone_2025,323120,NAICS_2017_Code,323120,
Cornerstone_2025,324110,NAICS_2017_Code,324110,
Cornerstone_2025,324121,NAICS_2017_Code,324121,
Cornerstone_2025,324122,NAICS_2017_Code,324122,
Cornerstone_2025,324190,NAICS_2017_Code,324191,
Cornerstone_2025,324190,NAICS_2017_Code,324199,
Cornerstone_2025,325110,NAICS_2017_Code,325110,
Cornerstone_2025,325120,NAICS_2017_Code,325120,
Cornerstone_2025,325130,NAICS_2017_Code,325130,
Cornerstone_2025,325180,NAICS_2017_Code,325180,
Cornerstone_2025,325190,NAICS_2017_Code,325193,
Cornerstone_2025,325190,NAICS_2017_Code,325194,
Cornerstone_2025,325190,NAICS_2017_Code,325199,
Cornerstone_2025,325211,NAICS_2017_Code,325211,
Cornerstone_2025,3252A0,NAICS_2017_Code,325212,
Cornerstone_2025,3252A0,NAICS_2017_Code,325220,
Cornerstone_2025,325310,NAICS_2017_Code,325311,
Cornerstone_2025,325310,NAICS_2017_Code,325312,
Cornerstone_2025,325310,NAICS_2017_Code,325314,
Cornerstone_2025,325320,NAICS_2017_Code,325320,
Cornerstone_2025,325411,NAICS_2017_Code,325411,
Cornerstone_2025,325412,NAICS_2017_Code,325412,
Cornerstone_2025,325413,NAICS_2017_Code,325413,
Cornerstone_2025,325414,NAICS_2017_Code,325414,
Cornerstone_2025,325510,NAICS_2017_Code,325510,
Cornerstone_2025,325520,NAICS_2017_Code,325520,
Cornerstone_2025,325610,NAICS_2017_Code,325611,
Cornerstone_2025,325610,NAICS_2017_Code,325612,
Cornerstone_2025,325610,NAICS_2017_Code,325613,
Cornerstone_2025,325620,NAICS_2017_Code,325620,
Cornerstone_2025,325910,NAICS_2017_Code,325910,
Cornerstone_2025,3259A0,NAICS_2017_Code,325920,
Cornerstone_2025,3259A0,NAICS_2017_Code,325991,
Cornerstone_2025,3259A0,NAICS_2017_Code,325992,
