ActivitySourceName,Activity,SectorSourceName,Sector,SectorType
CEDA_2025,233240,NAICS_2017_Code,237120,
CEDA_2025,233240,NAICS_2017_Code,237130,
CEDA_2025,233210,NAICS_2017_Code,237210,
CEDA_2025,233230,NAICS_2017_Code,237210,
CEDA_2025,233240,NAICS_2017_Code,237210,
CEDA_2025,233262,NAICS_2017_Code,237210,
CEDA_2025,2332A0,NAICS_2017_Code,237210,
CEDA_2025,2332C0,NAICS_2017_Code,237210,
CEDA_2025,2332D0,NAICS_2017_Code,237210,
CEDA_2025,233411,NAICS_2017_Code,237210,
CEDA_2025,233412,NAICS_2017_Code,237210,
CEDA_2025,2334A0,NAICS_2017_Code,237210,
CEDA_2025,2332C0,NAICS_2017_Code,237310,
CEDA_2025,2332D0,NAICS_2017_Code,237990,
CEDA_2025,230301,NAICS_2017_Code,238110,
CEDA_2025,230302,NAICS_2017_Code,238110,
CEDA_2025,233210,NAICS_2017_Code,238110,
CEDA_2025,233230,NAICS_2017_Code,238110,
CEDA_2025,233240,NAICS_2017_Code,238110,
CEDA_2025,233262,NAICS_2017_Code,238110,
CEDA_2025,2332A0,NAICS_2017_Code,238110,
CEDA_2025,2332D0,NAICS_2017_Code,238110,
CEDA_2025,233411,NAICS_2017_Code,238110,
CEDA_2025,233412,NAICS_2017_Code,238110,
CEDA_2025,2334A0,NAICS_2017_Code,238110,
CEDA_2025,230301,NAICS_2017_Code,238120,
CEDA_2025,230302,NAICS_2017_Code,238120,
CEDA_2025,233210,NAICS_2017_Code,238120,
CEDA_2025,233230,NAICS_2017_Code,238120,
CEDA_2025,233240,NAICS_2017_Code,238120,
CEDA_2025,233262,NAICS_2017_Code,238120,
CEDA_2025,2332A0,NAICS_2017_Code,238120,
CEDA_2025,2332D0,NAICS_2017_Code,238120,
CEDA_2025,233411,NAICS_2017_Code,238120,
CEDA_2025,233412,NAICS_2017_Code,238120,
CEDA_2025,2334A0,NAICS_2017_Code,238120,
CEDA_2025,230301,NAICS_2017_Code,238130,
CEDA_2025,230302,NAICS_2017_Code,238130,
CEDA_2025,233210,NAICS_2017_Code,238130,
CEDA_2025,233230,NAICS_2017_Code,238130,
CEDA_2025,233240,NAICS_2017_Code,238130,
CEDA_2025,233262,NAICS_2017_Code,238130,
CEDA_2025,2332A0,NAICS_2017_Code,238130,
CEDA_2025,2332D0,NAICS_2017_Code,238130,
CEDA_2025,233411,NAICS_2017_Code,238130,
CEDA_2025,233412,NAICS_2017_Code,238130,
CEDA_2025,2334A0,NAICS_2017_Code,238130,
CEDA_2025,230301,NAICS_2017_Code,238140,
CEDA_2025,230302,NAICS_2017_Code,238140,
CEDA_2025,233210,NAICS_2017_Code,238140,
CEDA_2025,233230,NAICS_2017_Code,238140,
CEDA_2025,233240,NAICS_2017_Code,238140,
CEDA_2025,233262,NAICS_2017_Code,238140,
CEDA_2025,2332A0,NAICS_2017_Code,238140,
CEDA_2025,2332D0,NAICS_2017_Code,238140,
CEDA_2025,233411,NAICS_2017_Code,238140,
CEDA_2025,233412,NAICS_2017_Code,238140,
CEDA_2025,2334A0,NAICS_2017_Code,238140,
CEDA_2025,230301,NAICS_2017_Code,238150,
CEDA_2025,230302,NAICS_2017_Code,238150,
CEDA_2025,233210,NAICS_2017_Code,238150,
CEDA_2025,233230,NAICS_2017_Code,238150,
CEDA_2025,233240,NAICS_2017_Code,238150,
CEDA_2025,233262,NAICS_2017_Code,238150,
CEDA_2025,2332A0,NAICS_2017_Code,238150,
CEDA_2025,2332D0,NAICS_2017_Code,238150,
CEDA_2025,233411,NAICS_2017_Code,238150,
CEDA_2025,233412,NAICS_2017_Code,238150,
CEDA_2025,2334A0,NAICS_2017_Code,238150,
CEDA_2025,230301,NAICS_2017_Code,238160,
CEDA_2025,230302,NAICS_2017_Code,238160,
CEDA_2025,233210,NAICS_2017_Code,238160,
CEDA_2025,233230,NAICS_2017_Code,238160,
CEDA_2025,233240,NAICS_2017_Code,238160,
CEDA_2025,233262,NAICS_2017_Code,238160,
CEDA_2025,2332A0,NAICS_2017_Code,238160,
CEDA_2025,2332D0,NAICS_2017_Code,238160,
CEDA_2025,233411,NAICS_2017_Code,238160,
CEDA_2025,233412,NAICS_2017_Code,238160,
CEDA_2025,2334A0,NAICS_2017_Code,238160,
CEDA_2025,230301,NAICS_2017_Code,238170,
CEDA_2025,230302,NAICS_2017_Code,238170,
CEDA_2025,233210,NAICS_2017_Code,238170,
CEDA_2025,233230,NAICS_2017_Code,238170,
CEDA_2025,233240,NAICS_2017_Code,238170,
CEDA_2025,233262,NAICS_2017_Code,238170,
CEDA_2025,2332A0,NAICS_2017_Code,238170,
CEDA_2025,2332D0,NAICS_2017_Code,238170,
CEDA_2025,233411,NAICS_2017_Code,238170,
CEDA_2025,233412,NAICS_2017_Code,238170,
CEDA_2025,2334A0,NAICS_2017_Code,238170,
CEDA_2025,230301,NAICS_2017_Code,238190,
CEDA_2025,230302,NAICS_2017_Code,238190,
CEDA_2025,233210,NAICS_2017_Code,238190,
CEDA_2025,233230,NAICS_2017_Code,238190,
CEDA_2025,233240,NAICS_2017_Code,238190,
CEDA_2025,233262,NAICS_2017_Code,238190,
CEDA_2025,2332A0,NAICS_2017_Code,238190,
CEDA_2025,2332D0,NAICS_2017_Code,238190,
CEDA_2025,233411,NAICS_2017_Code,238190,
CEDA_2025,233412,NAICS_2017_Code,238190,
CEDA_2025,2334A0,NAICS_2017_Code,238190,
CEDA_2025,230301,NAICS_2017_Code,238210,
CEDA_2025,230302,NAICS_2017_Code,238210,
CEDA_2025,233210,NAICS_2017_Code,238210,
CEDA_2025,233230,NAICS_2017_Code,238210,
CEDA_2025,233240,NAICS_2017_Code,238210,
CEDA_2025,233262,NAICS_2017_Code,238210,
CEDA_2025,2332A0,NAICS_2017_Code,238210,
CEDA_2025,2332D0,NAICS_2017_Code,238210,
CEDA_2025,233411,NAICS_2017_Code,238210,
CEDA_2025,233412,NAICS_2017_Code,238210,
CEDA_2025,2334A0,NAICS_2017_Code,238210,
CEDA_2025,230301,NAICS_2017_Code,238220,
CEDA_2025,230302,NAICS_2017_Code,238220,
CEDA_2025,233210,NAICS_2017_Code,238220,
CEDA_2025,233230,NAICS_2017_Code,238220,
CEDA_2025,233240,NAICS_2017_Code,238220,
CEDA_2025,233262,NAICS_2017_Code,238220,
CEDA_2025,2332A0,NAICS_2017_Code,238220,
CEDA_2025,2332D0,NAICS_2017_Code,238220,
CEDA_2025,233411,NAICS_2017_Code,238220,
CEDA_2025,233412,NAICS_2017_Code,238220,
CEDA_2025,2334A0,NAICS_2017_Code,238220,
CEDA_2025,230301,NAICS_2017_Code,238290,
CEDA_2025,230302,NAICS_2017_Code,238290,
CEDA_2025,233210,NAICS_2017_Code,238290,
CEDA_2025,233230,NAICS_2017_Code,238290,
CEDA_2025,233240,NAICS_2017_Code,238290,
CEDA_2025,233262,NAICS_2017_Code,238290,
CEDA_2025,2332A0,NAICS_2017_Code,238290,
CEDA_2025,2332D0,NAICS_2017_Code,238290,
CEDA_2025,233411,NAICS_2017_Code,238290,
CEDA_2025,233412,NAICS_2017_Code,238290,
CEDA_2025,2334A0,NAICS_2017_Code,238290,
CEDA_2025,230301,NAICS_2017_Code,238310,
CEDA_2025,230302,NAICS_2017_Code,238310,
CEDA_2025,233210,NAICS_2017_Code,238310,
CEDA_2025,233230,NAICS_2017_Code,238310,
CEDA_2025,233240,NAICS_2017_Code,238310,
CEDA_2025,233262,NAICS_2017_Code,238310,
CEDA_2025,2332A0,NAICS_2017_Code,238310,
CEDA_2025,2332D0,NAICS_2017_Code,238310,
CEDA_2025,233411,NAICS_2017_Code,238310,
CEDA_2025,233412,NAICS_2017_Code,238310,
CEDA_2025,2334A0,NAICS_2017_Code,238310,
CEDA_2025,230301,NAICS_2017_Code,238320,
CEDA_2025,230302,NAICS_2017_Code,238320,
CEDA_2025,233210,NAICS_2017_Code,238320,
CEDA_2025,233230,NAICS_2017_Code,238320,
CEDA_2025,233240,NAICS_2017_Code,238320,
CEDA_2025,233262,NAICS_2017_Code,238320,
