ActivitySourceName,Activity,SectorSourceName,Sector,SectorType,Notes,Table
UMD_GHGIA_Facilities,Total Petroleum Commercial,BEA_2017_Code,GSLGH,,GSLGH,EPA_GHGI_T_A_14
UMD_GHGIA_Facilities,Total (All Fuels) Residential,BEA_2017_Code,F01000,,F0100,EPA_GHGI_T_A_14
UMD_GHGIA_Facilities,HCFC-22 Production,NAICS_2017_Code,325120,,325120,UMD_GHGIA_T_4_33
UMD_GHGIA_Facilities,Fluorochemical Production,NAICS_2017_Code,325120,,,UMD_GHGIA_T_4_35
UMD_GHGIA_Facilities,Electronics Production,NAICS_2017_Code,334413,,334413,UMD_GHGIA_T_4_57
UMD_GHGIA_Facilities,Semiconductors,NAICS_2017_Code,334413,,,UMD_GHGIA_T_4_57
UMD_GHGIA_Facilities,MEMS,NAICS_2017_Code,334413,,,UMD_GHGIA_T_4_57
UMD_GHGIA_Facilities,PV,NAICS_2017_Code,334413,,,UMD_GHGIA_T_4_57
UMD_GHGIA_Facilities,Magnesium Production,NAICS_2017_Code,331410,,"331410, 331490, 331520",UMD_GHGIA_T_4_52
UMD_GHGIA_Facilities,Magnesium Production,NAICS_2017_Code,33149,,,UMD_GHGIA_T_4_52
UMD_GHGIA_Facilities,Magnesium Production,NAICS_2017_Code,33152,,,UMD_GHGIA_T_4_52
UMD_GHGIA_Facilities,Domestic Refrigeration,BEA_2017_Code,F01000,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Residential Stationary Air Conditioning,BEA_2017_Code,F01000,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Commercial Refrigeration,NAICS_2017_Code,2213,,Apply same mapping as Commercial elsewhere,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Commercial Refrigeration,NAICS_2017_Code,42,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Commercial Refrigeration,NAICS_2017_Code,44,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Commercial Refrigeration,NAICS_2017_Code,45,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Commercial Refrigeration,NAICS_2017_Code,493,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Commercial Refrigeration,NAICS_2017_Code,51,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Commercial Refrigeration,NAICS_2017_Code,52,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Commercial Refrigeration,NAICS_2017_Code,53,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Commercial Refrigeration,BEA_2017_Code,HS,,HS,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Commercial Refrigeration,BEA_2017_Code,ORE,,ORE,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Commercial Refrigeration,NAICS_2017_Code,54,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Commercial Refrigeration,NAICS_2017_Code,55,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Commercial Refrigeration,NAICS_2017_Code,56,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Commercial Refrigeration,NAICS_2017_Code,61,,,UMD_GHGIA_T_4_60
UMD_GHGIA_Facilities,Commercial Refrigeration,NAICS_2017_Code,62,,,UMD_GHGIA_T_4_60
