ActivitySourceName,Activity,SectorSourceName,Sector,SectorType,Note
Census_ASM_PxI,2000650000,BEA_2017_Code,311514,,"NAICS_2012_Code; weight 1.000; Manufacturing of dry milk products and mixtures (dry milk, dry buttermilk, dry whey, etc.), feed grade, shipped in bulk (more than 3 lb)"
Census_ASM_PxI,2000675000,BEA_2017_Code,311514,,"NAICS_2012_Code; weight 1.000; Manufacturing of dry milk, nonfat, infants' formula, and other types (weight control products, whole milk powder, malted milk powder, etc.), shipped in consumer-type packages (3 lb or less)"
Census_ASM_PxI,2000700000,BEA_2017_Code,311514,,"NAICS_2012_Code; weight 1.000; Manufacturing of dry milk (whole, nonfat, and other), food grade (bakeries, confectioners, meat packers, etc.), shipped in bulk (more than 3 lb)"
Census_ASM_PxI,2000725000,BEA_2017_Code,31151A,,"NAICS_2012_Code; weight 1.000; Manufacturing of whole fluid milk, packaged, excluding U.H.T. and flavored"
Census_ASM_PxI,2000750000,BEA_2017_Code,31151A,,"NAICS_2012_Code; weight 1.000; Manufacturing of 2% reduced fat milk, 1% lowfat milk, and 0.5% milk, packaged, excluding U.H.T. and flavored"
Census_ASM_PxI,2000775000,BEA_2017_Code,31151A,,"NAICS_2012_Code; weight 1.000; Manufacturing of fat-free or skim milk, packaged, excluding U.H.T. and flavored"
Census_ASM_PxI,2000800000,BEA_2017_Code,31151A,,"NAICS_2012_Code; weight 1.000; Manufacturing of fluid milk and cream, bulk sales (including whole milk, 2% reduced fat, 1% lowfat, skim or fat-free milk, flavored milk, buttermilk, eggnog, etc.)"
Census_ASM_PxI,2000825000,BEA_2017_Code,311514,,"NAICS_2012_Code; weight 0.500; Manufacturing of U.H.T., lactose-free, and flavored fluid milk, packaged"
Census_ASM_PxI,2000825000,BEA_2017_Code,31151A,,"NAICS_2012_Code; weight 0.500; Manufacturing of U.H.T., lactose-free, and flavored fluid milk, packaged"
Census_ASM_PxI,2000850000,BEA_2017_Code,31151A,,"NAICS_2012_Code; weight 1.000; Manufacturing of yogurt, excluding frozen"
Census_ASM_PxI,2000875000,BEA_2017_Code,31151A,,NAICS_2012_Code; weight 1.000; Manufacturing of creamery butter
Census_ASM_PxI,2000875003,BEA_2017_Code,31151A,,"NAICS_2012_Code; weight 1.000; Manufacturing of creamery butter, shipped in commercial packages or in bulk"
Census_ASM_PxI,2000875006,BEA_2017_Code,31151A,,"NAICS_2012_Code; weight 1.000; Manufacturing of creamery butter, shipped in consumer packages"
Census_ASM_PxI,2000875009,BEA_2017_Code,31151A,,"NAICS_2012_Code; weight 1.000; Manufacturing of creamery butter, anhydrous milkfat (butteroil)"
Census_ASM_PxI,2000900000,BEA_2017_Code,311513,,"NAICS_2012_Code; weight 1.000; Manufacturing of natural cheese (cheddar, Swiss, Italian, brick, cream, grated, dried, etc.), excluding cottage cheese"
Census_ASM_PxI,2000900003,BEA_2017_Code,311513,,"NAICS_2012_Code; weight 1.000; Manufacturing of natural cheese, excluding lowfat and cottage cheese, shipped in consumer packages or containers"
Census_ASM_PxI,2000900006,BEA_2017_Code,311513,,"NAICS_2012_Code; weight 1.000; Manufacturing of natural cheese, excluding lowfat and cottage cheese, shipped in commercial packages or containers, or in bulk"
Census_ASM_PxI,2000900009,BEA_2017_Code,311513,,"NAICS_2012_Code; weight 1.000; Manufacturing of natural cheese, lowfat, excluding cottage cheese, shipped in consumer packages or containers"
Census_ASM_PxI,2000900012,BEA_2017_Code,311513,,"NAICS_2012_Code; weight 1.000; Manufacturing of natural cheese, lowfat, excluding cottage cheese, shipped in commercial packages or containers, or in bulk"
Census_ASM_PxI,2000925000,BEA_2017_Code,311513,,"NAICS_2012_Code; weight 1.000; Manufacturing of process cheese, shipped in consumer packages or containers"
Census_ASM_PxI,2000950000,BEA_2017_Code,311513,,NAICS_2012_Code; weight 1.000; Manufacturing of all other process cheese and related products
Census_ASM_PxI,2000950003,BEA_2017_Code,311513,,"NAICS_2012_Code; weight 1.000; Manufacturing of process cheese, shipped in commercial packages or containers, or in bulk"
Census_ASM_PxI,2000950006,BEA_2017_Code,311513,,"NAICS_2012_Code; weight 1.000; Manufacturing of cheese food, cheese spread, and other related cheese products, including flavored cheese dips"
Census_ASM_PxI,2000975000,BEA_2017_Code,31151A,,"NAICS_2012_Code; weight 1.000; Manufacturing of cottage cheese (including bakers', pot, and farmers' cheese)"
Census_ASM_PxI,2001000000,BEA_2017_Code,311513,,NAICS_2012_Code; weight 1.000; Manufacturing of raw liquid whey
Census_ASM_PxI,2001025000,BEA_2017_Code,311520,,"NAICS_2012_Code; weight 1.000; Manufacturing of ice cream, including custards (excluding lowfat and nonfat), shipped in bulk (containers 3 gallons or more)"
Census_ASM_PxI,2001050000,BEA_2017_Code,311520,,"NAICS_2012_Code; weight 1.000; Manufacturing of ice cream, including custards (excluding lowfat and nonfat), shipped in consumer sizes less than 3 gallons"
Census_ASM_PxI,2001075000,BEA_2017_Code,311520,,"NAICS_2012_Code; weight 1.000; Manufacturing of ice cream, including custards (excluding lowfat and nonfat), novelty forms"
Census_ASM_PxI,2001100000,BEA_2017_Code,311520,,"NAICS_2012_Code; weight 1.000; Manufacturing of ice cream, including custards, lowfat and nonfat"
Census_ASM_PxI,2001125000,BEA_2017_Code,311520,,"NAICS_2012_Code; weight 1.000; Manufacturing of other frozen desserts (yogurt, sherbet, water ices, mellorine, frozen pudding, etc.)"
Census_ASM_PxI,2001150000,BEA_2017_Code,311514,,"NAICS_2012_Code; weight 1.000; Manufacturing of canned milk products, including evaporated, condensed, milk-based infants' formula (liquid), whole milk, and other, shipped in consumer-type cans, excluding substitutes"
Census_ASM_PxI,2001175000,BEA_2017_Code,31151A,,"NAICS_2012_Code; weight 1.000; Manufacturing of other packaged milk products, including flavored sour cream dips, eggnog, buttermilk, acidophilus, reconstituted, reduced milk, etc."
Census_ASM_PxI,2001200000,BEA_2017_Code,31151A,,"NAICS_2012_Code; weight 1.000; Manufacturing of other fluid milk related products, (including heavy cream, light coffee cream, unflavored sour cream, half and half, and whipped topping with butterfat base), packaged"
Census_ASM_PxI,2001225000,BEA_2017_Code,311514,,"NAICS_2012_Code; weight 1.000; Manufacturing of ice cream mixes and related products, including lowfat and nonfat, sherbet,  yogurt, milkshake, and other milk-based mixes"
Census_ASM_PxI,2001250000,BEA_2017_Code,311514,,"NAICS_2012_Code; weight 1.000; Manufacturing of concentrated milk products, shipped in bulk (barrels, drums, and tanks)"
Census_ASM_PxI,2001250003,BEA_2017_Code,311514,,"NAICS_2012_Code; weight 1.000; Manufacturing of concentrated milk products, including concentrated whey and buttermilk, shipped in bulk (barrels, drums, and tanks), feed grade"
Census_ASM_PxI,2001250006,BEA_2017_Code,311514,,"NAICS_2012_Code; weight 1.000; Manufacturing of concentrated milk products, whey (solids), shipped in bulk (barrels, drums, and tanks), food grade (excluding all types of ice cream mixes)"
Census_ASM_PxI,2001250009,BEA_2017_Code,311514,,"NAICS_2012_Code; weight 1.000; Manufacturing of concentrated milk products, all other types, shipped in bulk (drums, barrels, and tanks), food grade (excluding ice cream and ice cream mixes)"
Census_ASM_PxI,2001275000,BEA_2017_Code,31151A,,"NAICS_2012_Code; weight 1.000; Manufacturing of perishable dairy product substitutes, including soy milk, rice milk, almond milk, oat milk, flavored dip, whipped topping, coffee whitener, sour cream, flavored milk drink substitutes, etc."
Census_ASM_PxI,2001300000,BEA_2017_Code,311514,,"NAICS_2012_Code; weight 1.000; Manufacturing of dry and/or canned dairy product substitutes, including dry coffee whitener, infants' formula, and sour cream, whipped topping, and canned liquid infants' formula, dietary supplements, and weight control products"
Census_ASM_PxI,2001325000,BEA_2017_Code,311513,,NAICS_2012_Code; weight 1.000; Manufacturing of cheese substitutes and imitations
Census_ASM_PxI,2001325003,BEA_2017_Code,311513,,NAICS_2012_Code; weight 1.000; Manufacturing of products substituting for natural cheese
Census_ASM_PxI,2001325006,BEA_2017_Code,311513,,NAICS_2012_Code; weight 1.000; Manufacturing of products substituting for processed cheese and related products
Census_ASM_PxI,2001350000,BEA_2017_Code,311410,,"NAICS_2012_Code; weight 1.000; Manufacturing of frozen whipped topping, dairy or nondairy base, and other frozen dairy product substitutes, excluding mellorine and similar products"
Census_ASM_PxI,2001375000,BEA_2017_Code,311810,,"NAICS_2012_Code; weight 1.000; Manufacturing of bread (white, wheat, rye, etc.) and rolls, bread-type (including English muffins, bagels, and croissants), including frozen"
Census_ASM_PxI,2001375003,BEA_2017_Code,311810,,NAICS_2012_Code; weight 1.000; Manufacturing of white pan bread
Census_ASM_PxI,2001375006,BEA_2017_Code,311810,,"NAICS_2012_Code; weight 1.000; Manufacturing of white hearth bread (French, Italian, etc.)"
Census_ASM_PxI,2001375009,BEA_2017_Code,311810,,"NAICS_2012_Code; weight 1.000; Manufacturing of dark wheat breads (whole wheat, cracked wheat, multigrain, etc.)"
Census_ASM_PxI,2001375012,BEA_2017_Code,311810,,"NAICS_2012_Code; weight 1.000; Manufacturing of other variety breads (rye, unleavened)"
Census_ASM_PxI,2001375015,BEA_2017_Code,311810,,"NAICS_2012_Code; weight 1.000; Manufacturing of rolls, hamburger and wiener"
Census_ASM_PxI,2001375018,BEA_2017_Code,311810,,"NAICS_2012_Code; weight 1.000; Manufacturing of all other rolls, bread-type (including muffins, bagels, and croissants)"
Census_ASM_PxI,2001400000,BEA_2017_Code,311810,,"NAICS_2012_Code; weight 1.000; Manufacturing of soft cakes, (snack, fruit, pound, layer, cheese, etc.), excluding frozen"
Census_ASM_PxI,2001425000,BEA_2017_Code,311810,,"NAICS_2012_Code; weight 1.000; Manufacturing of pies (fruit, cream, and custard), excluding frozen"
Census_ASM_PxI,2001450000,BEA_2017_Code,311810,,"NAICS_2012_Code; weight 1.000; Manufacturing of other sweet goods (doughnuts, pastries, coffee cakes. etc.), excluding cookies and frozen sweets"
Census_ASM_PxI,2001475000,BEA_2017_Code,311810,,"NAICS_2012_Code; weight 1.000; Manufacturing of frozen cakes, pies, and other pastries"
Census_ASM_PxI,2001500000,BEA_2017_Code,3118A0,,"NAICS_2012_Code; weight 1.000; Manufacturing of tortillas, sold in bulk or packages, excluding frozen or canned"
Census_ASM_PxI,2001525000,BEA_2017_Code,3118A0,,NAICS_2012_Code; weight 0.500; Manufacturing of cracker sandwiches
Census_ASM_PxI,2001525000,BEA_2017_Code,311990,,NAICS_2012_Code; weight 0.500; Manufacturing of cracker sandwiches
Census_ASM_PxI,2001550000,BEA_2017_Code,3118A0,,"NAICS_2012_Code; weight 1.000; Manufacturing of saltines and all other crackers, cracker meal and crumbs, biscuits, and related products"
Census_ASM_PxI,2001575000,BEA_2017_Code,311810,,"NAICS_2012_Code; weight 0.500; Manufacturing of cookies, wafers, and ice cream cones and cups (excluding frozen)"
Census_ASM_PxI,2001575000,BEA_2017_Code,3118A0,,"NAICS_2012_Code; weight 0.500; Manufacturing of cookies, wafers, and ice cream cones and cups (excluding frozen)"
Census_ASM_PxI,2001600000,BEA_2017_Code,311210,,"NAICS_2012_Code; weight 0.500; Manufacturing of cake mixes, including gingerbread"
Census_ASM_PxI,2001600000,BEA_2017_Code,3118A0,,"NAICS_2007_Code; weight 0.500; Manufacturing of cake mixes, including gingerbread"
Census_ASM_PxI,2001625000,BEA_2017_Code,311210,,"NAICS_2012_Code; weight 0.500; Manufacturing of flour mixes, including refrigerated and frozen doughs and batters, excluding cake mixes"
Census_ASM_PxI,2001625000,BEA_2017_Code,3118A0,,"NAICS_2007_Code; weight 0.500; Manufacturing of flour mixes, including refrigerated and frozen doughs and batters, excluding cake mixes"
Census_ASM_PxI,2001625003,BEA_2017_Code,311210,,NAICS_2012_Code; weight 0.500; Manufacturing of pancake and waffle mixes
Census_ASM_PxI,2001625003,BEA_2017_Code,3118A0,,NAICS_2007_Code; weight 0.500; Manufacturing of pancake and waffle mixes
Census_ASM_PxI,2001625006,BEA_2017_Code,311210,,NAICS_2012_Code; weight 0.500; Manufacturing of biscuit mixes
Census_ASM_PxI,2001625006,BEA_2017_Code,3118A0,,NAICS_2007_Code; weight 0.500; Manufacturing of biscuit mixes
Census_ASM_PxI,2001625009,BEA_2017_Code,311210,,"NAICS_2012_Code; weight 0.500; Manufacturing of other prepared flour mixes (including cookie, piecrust, doughnut, and other sweet yeast goods mixes)"
Census_ASM_PxI,2001625009,BEA_2017_Code,3118A0,,"NAICS_2007_Code; weight 0.500; Manufacturing of other prepared flour mixes (including cookie, piecrust, doughnut, and other sweet yeast goods mixes)"
Census_ASM_PxI,2001625012,BEA_2017_Code,311210,,NAICS_2012_Code; weight 0.500; Manufacturing of bread and bread-type roll mixes
Census_ASM_PxI,2001625012,BEA_2017_Code,3118A0,,NAICS_2007_Code; weight 0.500; Manufacturing of bread and bread-type roll mixes
Census_ASM_PxI,2001625015,BEA_2017_Code,311210,,"NAICS_2012_Code; weight 0.500; Manufacturing of refrigerated doughs and batters (cookie, biscuit, bread and bread-type roll, pasta, pizza, coffeecake, pancake, etc.)"
Census_ASM_PxI,2001625015,BEA_2017_Code,3118A0,,"NAICS_2007_Code; weight 0.500; Manufacturing of refrigerated doughs and batters (cookie, biscuit, bread and bread-type roll, pasta, pizza, coffeecake, pancake, etc.)"
Census_ASM_PxI,2001625018,BEA_2017_Code,311210,,"NAICS_2012_Code; weight 0.500; Manufacturing of frozen doughs and batters (cookie, biscuit, bread and bread-type roll, pasta, pizza, coffeecake, pancake, etc.)"
Census_ASM_PxI,2001625018,BEA_2017_Code,3118A0,,"NAICS_2007_Code; weight 0.500; Manufacturing of frozen doughs and batters (cookie, biscuit, bread and bread-type roll, pasta, pizza, coffeecake, pancake, etc.)"
Census_ASM_PxI,2001650000,BEA_2017_Code,311940,,NAICS_2012_Code; weight 1.000; Manufacturing of table salt
Census_ASM_PxI,2001675000,BEA_2017_Code,311940,,"NAICS_2012_Code; weight 1.000; Manufacturing of pepper, white and black, and other spices in consumer sizes (less than 1 lb)"
