ActivitySourceName,Activity,SectorSourceName,Sector,SectorType,Note
BEA_NIPA,Electrical goods wholesalers,BEA_2017_Code,335220,,Electrical and electronic goods; NAICS 4236; C4216
BEA_NIPA,Electrical goods wholesalers,BEA_2017_Code,335311,,Electrical and electronic goods; NAICS 4236; C4216
BEA_NIPA,Electrical goods wholesalers,BEA_2017_Code,335312,,Electrical and electronic goods; NAICS 4236; C4216
BEA_NIPA,Electrical goods wholesalers,BEA_2017_Code,335313,,Electrical and electronic goods; NAICS 4236; C4216
BEA_NIPA,Electrical goods wholesalers,BEA_2017_Code,335314,,Electrical and electronic goods; NAICS 4236; C4216
BEA_NIPA,Electrical goods wholesalers,BEA_2017_Code,335911,,Electrical and electronic goods; NAICS 4236; C4216
BEA_NIPA,Electrical goods wholesalers,BEA_2017_Code,335912,,Electrical and electronic goods; NAICS 4236; C4216
BEA_NIPA,Electrical goods wholesalers,BEA_2017_Code,335920,,Electrical and electronic goods; NAICS 4236; C4216
BEA_NIPA,Electrical goods wholesalers,BEA_2017_Code,335930,,Electrical and electronic goods; NAICS 4236; C4216
BEA_NIPA,Electrical goods wholesalers,BEA_2017_Code,335991,,Electrical and electronic goods; NAICS 4236; C4216
BEA_NIPA,Electrical goods wholesalers,BEA_2017_Code,335999,,Electrical and electronic goods; NAICS 4236; C4216
BEA_NIPA,Hardware and plumbing and heating equipment wholesalers,BEA_2017_Code,332410,,"Hardware, plumbing and heating equipment; NAICS 4237; C4217"
BEA_NIPA,Hardware and plumbing and heating equipment wholesalers,BEA_2017_Code,332420,,"Hardware, plumbing and heating equipment; NAICS 4237; C4217"
BEA_NIPA,Hardware and plumbing and heating equipment wholesalers,BEA_2017_Code,332430,,"Hardware, plumbing and heating equipment; NAICS 4237; C4217"
BEA_NIPA,Hardware and plumbing and heating equipment wholesalers,BEA_2017_Code,332710,,"Hardware, plumbing and heating equipment; NAICS 4237; C4217"
BEA_NIPA,Hardware and plumbing and heating equipment wholesalers,BEA_2017_Code,332720,,"Hardware, plumbing and heating equipment; NAICS 4237; C4217"
BEA_NIPA,Hardware and plumbing and heating equipment wholesalers,BEA_2017_Code,332913,,"Hardware, plumbing and heating equipment; NAICS 4237; C4217"
BEA_NIPA,Hardware and plumbing and heating equipment wholesalers,BEA_2017_Code,33291A,,"Hardware, plumbing and heating equipment; NAICS 4237; C4217"
BEA_NIPA,Hardware and plumbing and heating equipment wholesalers,BEA_2017_Code,332991,,"Hardware, plumbing and heating equipment; NAICS 4237; C4217"
BEA_NIPA,Hardware and plumbing and heating equipment wholesalers,BEA_2017_Code,332996,,"Hardware, plumbing and heating equipment; NAICS 4237; C4217"
BEA_NIPA,Hardware and plumbing and heating equipment wholesalers,BEA_2017_Code,332999,,"Hardware, plumbing and heating equipment; NAICS 4237; C4217"
BEA_NIPA,Hardware and plumbing and heating equipment wholesalers,BEA_2017_Code,33299A,,"Hardware, plumbing and heating equipment; NAICS 4237; C4217"
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,333111,,"Machinery, equipment and supplies; NAICS 4238; C4218"
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,333112,,"Machinery, equipment and supplies; NAICS 4238; C4218"
